date,Battery (Charging) - MW,Exports - MW,Imports - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Battery (Discharging) - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Wind (Curtailment) - MW,Solar (Utility) (Curtailment) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-12-21T16:30:00Z,-415.06,-209.76,0,0.01,40,41.34,0.11,0,0.4,1109.93,29.38,1200.1,1093.98,409.77,20.1,0.57,0,0,1.92,1.38,0.01,0,18.32,-20.57
2025-12-21T16:35:00Z,-292.54,-129.84,0,0.01,40,41.34,0.11,0,0,937.12,16.95,1167.79,1267.78,355.56,19.92,0.42,0,0,1.92,1.38,0.01,0,19.52,-89
2025-12-21T16:40:00Z,-381.22,0,111.64,0.01,40,41.34,0.11,0,0,801.81,2.76,1135.47,1363.81,447.08,19.73,0,6.21,0,1.92,1.38,0.01,0,74.76,-59
2025-12-21T16:45:00Z,-367.13,0,131.9,0.01,41,42.02,0.11,0,0.2,819.61,8.4,1103.15,1322.82,397.76,19.55,0,7.48,0,1.97,1.41,0.01,0,86.02,-85.99
2025-12-21T16:50:00Z,-393.36,0,135.91,0,43,41.34,0.11,0,6.2,861.82,3.77,1070.84,1332.33,435.14,19.37,0,7.67,0,2.06,1.38,0.01,0,89.16,-89.1
2025-12-21T16:55:00Z,-392.77,0,311.11,0.01,44,41.34,0.11,0,3.7,746.24,2.91,1038.52,1446.62,434.85,19.18,0,17.5,0,2.11,1.38,0.01,0,214.84,-89
2025-12-21T17:00:00Z,-408.51,0,287.98,0,40,41.34,0.11,0,0,808.67,0.79,1006.21,1385.96,441.28,19,0,16.63,0,1.92,1.38,0.01,0,199.32,-89
2025-12-21T17:05:00Z,-395.47,0,280.78,0,40,42.02,0.11,0,2.09,800.34,1.14,977.75,1370.62,397.15,19.02,0,16.78,0,1.92,1.41,0.01,0,203.33,-89.1
2025-12-21T17:10:00Z,-385.78,0,375.63,0,40,42.02,0.11,0,0,717.29,0.78,949.3,1467.34,385.42,19.03,0,22.75,0,1.92,1.41,0.01,0,316.76,-89
2025-12-21T17:15:00Z,-339.54,0,265.93,0,40,41.34,0.11,0,0,820.98,0.84,920.85,1383.93,332.11,19.05,0,15.77,0,1.92,1.38,0.01,0,187.87,-34.89
2025-12-21T17:20:00Z,-177.68,0,60.45,0.01,40,42.02,0.11,0,0,848.28,4.1,892.4,1335.95,362.72,19.07,0,3.44,0,1.92,1.41,0.01,0,51.13,-18.82
2025-12-21T17:25:00Z,-119.1,-177.1,0,0,41,42.02,0.11,0,6.65,1036.55,21.28,863.95,1120.67,345.37,19.08,0.52,0,0,1.97,1.41,0.01,0,20,-18.89
2025-12-21T17:30:00Z,-88.34,-72.1,0,0,40,42.02,0.11,0,2.46,918.66,16.92,835.5,1272.57,296.6,19.1,0.24,0,0,1.92,1.41,0.01,0,21.93,-17.36
2025-12-21T17:35:00Z,-198.47,-43.98,0,0,40,42.02,0.11,0,0,1021.88,20.53,807.87,1136.32,248.57,19,0.13,0,0,1.92,1.41,0.01,0,22.74,-13.27
2025-12-21T17:40:00Z,-167.35,-130.22,0,0,42,41.34,0.11,0,1.82,1069.7,46.31,780.25,1080.62,244.18,18.9,0.37,0,0,2.02,1.38,0.01,0,21.64,-6.82
2025-12-21T17:45:00Z,-102.17,-243.73,0,0,44,41.34,0.11,0,13.48,1117.9,76.12,752.62,1014.48,228.67,18.8,0.66,0,0,2.11,1.38,0.01,0,20.07,-6.41
2025-12-21T17:50:00Z,-118.22,-261.37,0,0,41,41.34,0.11,0,0.03,1154.71,78.6,725,1047.83,228.18,18.7,0.67,0,0,1.97,1.38,0.01,0,19.44,-6.98
2025-12-21T17:55:00Z,-25.46,-312.05,0,0,40,42.02,0.11,0,0,1139.47,110.26,697.37,1049.07,223.64,18.6,0.78,0,0,1.92,1.41,0.01,0,18.1,-10.4
2025-12-21T18:00:00Z,-6.69,-231.09,0,0,41,41.34,0.11,0,0.76,1140.77,53.14,669.75,1032.69,299.63,18.5,0.61,0,0,1.97,1.38,0.01,0,19.31,-12.6
2025-12-21T18:05:00Z,-51.65,-231.24,0,0,40,42.02,0.11,0,0.01,1226.09,54.77,628.58,984.99,231.03,18.38,0.57,0,0,1.92,1.41,0.01,0,19.44,-6.91
2025-12-21T18:10:00Z,-21.95,-295.5,0,-0.1,40,42.02,0.11,0,5.08,1182.27,71.51,587.41,976.6,127.69,18.27,0.73,0,0,1.92,1.41,0.01,0,19.36,-11.69
2025-12-21T18:15:00Z,-0.86,-226.21,0,-0.1,42,42.02,0.11,0,15.84,1144.65,132.92,546.25,1023.34,150.71,18.15,0.56,0,0,2.02,1.41,0.01,0,20.27,-17.85
2025-12-21T18:20:00Z,-3.08,-236.13,0,-0.1,41,42.02,0.1,0,9.77,1219.33,101.93,505.08,961.46,136.28,18.03,0.56,0,0,1.97,1.41,0.01,0,20.12,-6.69
2025-12-21T18:25:00Z,-1.08,-193.01,0,0,40,42.02,0.11,0,6.39,1130.03,126.2,463.92,928.94,5.06,17.92,0.48,0,0,1.92,1.41,0.01,0,21.22,-6.96
2025-12-21T18:30:00Z,-3.39,-162.53,0,0,40,42.02,0.11,0,6.84,1131.74,178.3,422.75,971.94,10.45,17.8,0.39,0,0,1.92,1.41,0.01,0,21.35,-6.24
2025-12-21T18:35:00Z,-0.12,-287.48,0,0,41,42.02,0.11,0,6.65,1305.26,166.21,385.09,799.12,8.35,17.77,0.62,0,0,1.97,1.41,0.01,0,19.96,-6.25
2025-12-21T18:40:00Z,-8.16,-274.73,0,0,40,42.69,0.11,0,4.2,1349.2,152.38,347.43,774.62,11.66,17.73,0.58,0,0,1.92,1.43,0.01,0,20.15,-6.25
2025-12-21T18:45:00Z,-4.6,-249.7,0,0,42,42.02,0.11,0,10,1351.54,140.81,309.77,740.77,1.57,17.7,0.54,0,0,2.02,1.41,0.01,0,21.12,-6.96
2025-12-21T18:50:00Z,-3.12,-235.66,0,0,43,42.02,0.11,0,20.51,1364.54,121.14,272.12,742.07,7.7,17.67,0.51,0,0,2.06,1.41,0.01,0,21.88,-6.24
2025-12-21T18:55:00Z,-14.66,-202.4,0,0,40,42.02,0.11,0,3.67,1400.94,107.69,234.46,650.54,5.67,17.63,0.42,0,0,1.92,1.41,0.01,0,21.66,-5.93
2025-12-21T19:00:00Z,-5,-254.35,0,0,41,42.02,0.11,0,10.56,1457.28,89,196.8,618.35,5.02,17.6,0.52,0,0,1.97,1.41,0.01,0,21.73,-6.25
2025-12-21T19:05:00Z,-7.36,-226.55,0,0,40,42.02,0.11,0,5.55,1472.62,75.03,175.62,552.59,4.2,17.57,0.46,0,0,1.92,1.41,0.01,0,21.85,-1.97
2025-12-21T19:10:00Z,-19.45,-347.28,0,0,42,42.02,0.11,0,15.06,1612.13,70.37,154.45,271.26,2.3,17.53,0.67,0,0,2.02,1.41,0.01,0,21.11,-2.27
2025-12-21T19:15:00Z,-27.01,-341.41,0,0,40,42.02,0.11,0,3.58,1662.41,52.74,133.28,365.57,3.45,17.5,0.63,0,0,1.92,1.41,0.01,0,20.7,-4.21
2025-12-21T19:20:00Z,-44,-377.63,0,0,40,42.69,0.11,0,1.84,1745.54,43.27,112.1,281.15,0.75,17.47,0.68,0,0,1.92,1.43,0.01,0,20.56,-6.69
2025-12-21T19:25:00Z,-18.21,-380.89,0,0,40,42.02,0.11,0,5.42,1734.99,35.89,90.93,289.42,1.12,17.43,0.68,0,0,1.92,1.41,0.01,0,20.51,-5.6
2025-12-21T19:30:00Z,-11.79,-398.06,0,0,40,42.02,0.11,0,3.81,1784.64,23.6,69.75,266.88,0,17.4,0.7,0,0,1.92,1.41,0.01,0,20.33,0.01
2025-12-21T19:35:00Z,-8.02,-621.8,0,0,40,41.34,0.11,0,4.03,2038.38,20.42,59.53,102.34,0.55,17.33,0.96,0,0,1.92,1.38,0.01,0,17.92,19.13
2025-12-21T19:40:00Z,-3.81,-603.34,0,0,40,42.02,0.11,0,7.06,2014.22,11.17,49.3,100.42,0.19,17.27,0.95,0,0,1.92,1.41,0.01,0,18.36,16.48
2025-12-21T19:45:00Z,-33.73,-547.92,0,0,40,42.69,0.11,0,4.72,1979.53,6,39.08,95.23,0,17.2,0.89,0,0,1.92,1.43,0.01,0,19.36,16.04
2025-12-21T19:50:00Z,-1.83,-527.46,0,0,40,42.02,0.11,0,4.1,1941.52,4.52,28.85,95.23,0,17.13,0.87,0,0,1.92,1.41,0.01,0,19.33,16.56
2025-12-21T19:55:00Z,-3.4,-503.23,0,0,40,42.02,0.11,0,5.34,1922.03,1.89,18.62,92.26,0,17.07,0.83,0,0,1.92,1.41,0.01,0,19.69,14.15
2025-12-21T20:00:00Z,-0.76,-472.09,0,0,40,42.02,0.11,0,6.58,1879.65,0.6,8.4,87.89,0,17,0.8,0,0,1.92,1.41,0.01,0,20.21,11.19
2025-12-21T20:05:00Z,-4.7,-427.59,0,0,40,42.02,0.11,0,4.76,1835.26,0.06,7,87.38,0,16.95,0.74,0,0,1.92,1.41,0.01,0,20.78,20.2
2025-12-21T20:10:00Z,-15.17,-384.63,0,0,40,42.02,0.11,0,2.14,1808.69,0.02,5.6,54.65,0,16.9,0.68,0,0,1.92,1.41,0.01,0,21.26,14.99
2025-12-21T20:15:00Z,-1.44,-324.6,0,0,40,41.34,0.11,0,9.32,1719.42,0.02,4.2,85.48,0,16.85,0.59,0,0,1.92,1.38,0.01,0,21.91,12.12
2025-12-21T20:20:00Z,-5.1,-231.21,0,0,0,41.34,0.11,0,4.55,1685.37,0.02,2.8,83.09,0,16.8,0.19,0,0,0,1.38,0.01,0,9.66,12.39
2025-12-21T20:25:00Z,-0.4,-211.8,0,0,0,42.02,0.11,0,8.65,1653,0.02,1.4,81.96,0,16.75,0.18,0,0,0,1.41,0.01,0,9.95,12.42
2025-12-21T20:30:00Z,-0.36,-132.72,0,0,0,42.02,0.1,0,7.07,1593.02,0.02,0,83.09,0,16.7,0.11,0,0,0,1.41,0.01,0,10.33,12.66
2025-12-21T20:35:00Z,-0.33,-142.21,0,0,0,41.34,0.11,0,6.67,1606.34,0.02,0,83.09,0,16.63,0.12,0,0,0,1.38,0.01,0,10.09,7.9
2025-12-21T20:40:00Z,-5.73,-111.77,0,0,0,42.02,0.11,0,5.64,1592.66,0.02,0,66.98,0,16.57,0.1,0,0,0,1.41,0.01,0,10.38,2.9
2025-12-21T20:45:00Z,-1.14,-120.95,0,0,0,42.69,0.11,0,7.4,1588.39,0.02,0,66.98,0,16.5,0.11,0,0,0,1.43,0.01,0,10.53,8.93
2025-12-21T20:50:00Z,-1.65,-76.44,0,0,0,41.34,0.11,0,4.42,1533.94,0,0,66.98,0,16.43,0.07,0,0,0,1.38,0.01,0,10.58,9.13
2025-12-21T20:55:00Z,-10.93,0,2.85,0,0,41.34,0.11,0,6.59,1471.72,0,0,66.98,0,16.37,0,0.15,0,0,1.38,0.01,0,12.28,9.22
2025-12-21T21:00:00Z,-5.91,-15.28,0,0,0,41.34,0.11,0,4.12,1456.76,0,0,66.98,0,16.3,0.01,0,0,0,1.38,0.01,0,11.16,9.16
2025-12-21T21:05:00Z,-3.4,-22.93,0,0,0,42.02,0.11,0,7.38,1464.9,0,0,66.98,0,16.28,0.02,0,0,0,1.41,0.01,0,11.23,9.18
2025-12-21T21:10:00Z,-0.72,-69.86,0,0,0,42.02,0.11,0,8.29,1492.39,0,0,66.98,0,16.27,0.06,0,0,0,1.41,0.01,0,11,12.98
2025-12-21T21:15:00Z,-0.84,-74.08,0,0,0,42.02,0.11,0,5.11,1506.01,0,0,64.11,0,16.25,0.07,0,0,0,1.41,0.01,0,10.93,9.14
2025-12-21T21:20:00Z,-5.45,-21.67,0,0,0,42.02,0.11,0,8.25,1445.64,0,0,58.81,0,16.23,0.02,0,0,0,1.41,0.01,0,11.38,2.92
2025-12-21T21:25:00Z,-0.11,-51.63,0,0,0,42.02,0.11,0,14.65,1462.67,0,0,0,0,16.22,0.05,0,0,0,1.41,0.01,0,11.17,9.18
2025-12-21T21:30:00Z,-2.28,-45.89,0,0,0,42.02,0.11,0,6.17,1442.36,0,0,0,0,16.2,0.04,0,0,0,1.41,0.01,0,11.4,9.13
2025-12-21T21:35:00Z,-1.61,-70.96,0,0,0,40.67,0.11,0,9.84,1461.43,0,0,0.65,0,16.18,0.06,0,0,0,1.36,0.01,0,10.88,12.9
2025-12-21T21:40:00Z,-0.02,-22.45,0,0,0,42.02,0.11,0,20.99,1403.02,0,0,1.88,0,16.17,0.02,0,0,0,1.41,0.01,0,11.57,13.29
2025-12-21T21:45:00Z,-3.43,0,43.95,0,0,42.02,0.11,0,4.35,1347.86,0,0,0,0,16.15,0,2.46,0,0,1.41,0.01,0,34.48,14.14
2025-12-21T21:50:00Z,-0.78,0,69.05,0,0,42.02,0.11,0,8.73,1301.45,0,0,0,0,16.13,0,3.79,0,0,1.41,0.01,0,48.67,20.78
2025-12-21T21:55:00Z,-1.1,0,41.51,0,0,42.02,0.11,0,84.71,1244.81,0,0,0,0,16.12,0,2.42,0,0,1.41,0.01,0,34.66,13.55
2025-12-21T22:00:00Z,-0.67,0,151.83,0,0,42.02,0.11,0,9.86,1220.19,0,0,0,0,16.1,0,8.7,0,0,1.41,0.01,0,108.36,14.47
2025-12-21T22:05:00Z,0,0,176.17,0,0,42.69,0.11,0,17.81,1171.4,0,0,0,0,16.07,0,10.03,0,0,1.43,0.01,0,130.3,20.62
2025-12-21T22:10:00Z,0,0,125.34,0,0,42.69,0.11,0,63.69,1156.82,0,0,0,0,16.03,0,7.2,0,0,1.43,0.01,0,91.09,20.34
2025-12-21T22:15:00Z,-0.07,0,88.23,0,0,42.02,0.11,0,145.14,1103.39,0,0,0,0,16,0,5.21,0,0,1.41,0.01,0,66.11,59.55
2025-12-21T22:20:00Z,-0.17,-27.91,0,0,0,42.02,0.11,0,280.5,1057.54,0,0,0,0,15.97,0.03,0,0,0,1.41,0.01,0,12.29,59.55
2025-12-21T22:25:00Z,-0.07,0,58.05,0,0,42.02,0.11,0,189.51,1040.86,0,0,0,0,15.93,0,3.57,0,0,1.41,0.01,0,49.26,38.65
2025-12-21T22:30:00Z,-0.17,0,161.78,0,0,42.02,0.11,0,107.66,1037.77,0,0,0,0,15.9,0,10.13,0,0,1.41,0.01,0,135.07,68.42
2025-12-21T22:35:00Z,-0.01,-4.04,0,0,0,42.02,0.11,0,258.77,1019.97,0,0,0,0,15.82,0,0,0,0,1.41,0.01,0,12.84,31.31
2025-12-21T22:40:00Z,-2.25,0,156.22,0,0,42.02,0.11,0,173.39,987.05,0,0,0,0,15.73,0,9.7,0,0,1.41,0.01,0,127.77,38.21
2025-12-21T22:45:00Z,-1.05,0,238.42,0,0,42.02,0.11,0,122.32,935.66,0,0,0,0,15.65,0,14.85,0,0,1.41,0.01,0,226.75,72.42
2025-12-21T22:50:00Z,0,0,133.86,0,0,42.02,0.11,0,234.74,905.67,0,0,0,0,15.57,0,8.89,0,0,1.41,0.01,0,117.86,59.55
2025-12-21T22:55:00Z,-0.35,0,151.97,0,0,42.69,0.11,0,205.72,893.96,0,0,0,0,15.48,0,9.89,0,0,1.43,0.01,0,137.21,59.55
2025-12-21T23:00:00Z,0,0,177.04,0,0,42.02,0.11,0,197.97,865.3,0,0,0,0,15.4,0,11.67,0,0,1.41,0.01,0,169.07,66.02
2025-12-21T23:05:00Z,-0.63,0,167.94,0,0,42.02,0.11,0,219.95,846.5,0,0,0,0,15.27,0,11.04,0,0,1.41,0.01,0,158.94,59.55
2025-12-21T23:10:00Z,0,0,24.73,0,0,42.02,0.11,0,385.72,839.14,0,0,0,0,15.13,0,1.64,0,0,1.41,0.01,0,29.47,74.72
2025-12-21T23:15:00Z,0,0,80.91,0,0,42.02,0.11,0,304.03,848.33,0,0,0,0,15,0,5.37,0,0,1.41,0.01,0,73.1,62.91
2025-12-21T23:20:00Z,-0.23,-54.15,0,0,0,42.02,0.11,0,421.07,863.08,0,0,0,0,14.87,0.06,0,0,0,1.41,0.01,0,12.79,66.8
2025-12-21T23:25:00Z,-1.1,0,148.23,0,0,42.02,0.11,0,207.43,891.05,0,0,0,0,14.73,0,9.85,0,0,1.41,0.01,0,136.38,68.29
2025-12-21T23:30:00Z,-0.04,0,161.76,0,0,41.34,0.11,0,182.42,883.72,0,0,0,0,14.6,0,10.9,0,0,1.38,0.01,0,155.97,77.29
2025-12-21T23:35:00Z,-6.66,0,262.92,0,0,42.69,0.11,0,105.7,880.68,0,0,0,0,14.48,0,17.45,0,0,1.43,0.01,0,298.37,74.3
2025-12-21T23:40:00Z,-1.55,0,347.25,0,0,41.34,0.11,0,108.01,842.51,0,0,0,0,14.37,0,23.55,0,0,1.38,0.01,0,465.33,76.1
2025-12-21T23:45:00Z,-1.45,0,324.59,0,0,42.02,0.1,0,106.9,862.38,0,0,0,0,14.25,0,21.58,0,0,1.41,0.01,0,402.55,71.42
2025-12-21T23:50:00Z,-0.62,0,322.84,0,0,42.02,0.11,0,125.15,856.88,0,0,0,0,14.13,0,21.6,0,0,1.41,0.01,0,394.2,73.86
2025-12-21T23:55:00Z,-0.39,0,215.48,0,0,42.02,0.11,0,222.89,856.76,0,0,0,0,14.02,0,14.94,0,0,1.41,0.01,0,216.61,74.83
2025-12-22T00:00:00Z,-0.93,0,211.53,0,0,42.02,0.11,0,220.8,859.92,0,0,0,0,13.9,0,14.08,0,0,1.41,0.01,0,204.24,59.55
2025-12-22T00:05:00Z,-2.62,0,267.56,0,0,42.69,0.11,0,146.85,864.38,0,0,0,0,13.83,0,17.63,0,0,1.43,0.01,0,291.96,62.53
2025-12-22T00:10:00Z,-0.17,0,157.06,0,0,58.79,0.11,0,183.71,908.43,0,0,0,0,13.77,0,10.55,0,0,1.97,0.01,0,151.22,67.99
2025-12-22T00:15:00Z,-0.71,0,259.3,0,0,59.46,0.11,0,119.64,883.25,0,0,0,0,13.7,0,16.78,0,0,1.99,0.01,0,280.76,66.56
2025-12-22T00:20:00Z,-1.05,0,326.85,0,0,58.12,0.11,0,107.93,843.34,0,0,0,0,13.63,0,21.22,0,0,1.95,0.01,0,407.94,70.35
2025-12-22T00:25:00Z,-0.17,0,255.09,0,0,59.46,0.11,0,232.59,814.12,0,0,0,0,13.57,0,16.9,0,0,1.99,0.01,0,266.5,72.49
2025-12-22T00:30:00Z,-0.63,0,397.84,0,0,60.14,0.11,0,107.87,785.06,0,0,0,0,13.5,0,26.39,0,0,2.01,0.01,0,614.6,73.86
2025-12-22T00:35:00Z,-1.09,0,443.82,0,0,59.46,0.11,0,107.42,751.22,0,0,0,0,13.52,0,29.63,0,0,1.99,0.01,0,801.87,75.65
2025-12-22T00:40:00Z,-0.55,0,485.23,0,0,59.46,0.11,0,113.55,720.56,0,0,0,0,13.53,0,32.87,0,0,1.99,0.01,0,1025.87,79.09
2025-12-22T00:45:00Z,-0.41,0,479.64,0,0,58.12,0.11,0,94.19,742.22,0,0,0,0,13.55,0,33.28,0,0,1.95,0.01,0,1019.92,83.5
2025-12-22T00:50:00Z,-1.49,0,472.18,0,0,60.14,0.11,0,117.34,719.92,0,0,0,0,13.57,0,32.68,0,0,2.01,0.01,0,982.41,73.77
2025-12-22T00:55:00Z,-0.4,0,482.04,0,0,58.79,0.11,0,112.39,711.25,0,0,0,0,13.58,0,32.81,0,0,1.97,0.01,0,1043.26,76.11
2025-12-22T01:00:00Z,-0.23,0,543,0,0,59.46,0.11,0,83.22,699.77,0,0,0,0,13.6,0,36.75,0,0,1.99,0.01,0,1553.36,81.28
2025-12-22T01:05:00Z,-0.35,0,625.71,0,0,59.46,0.11,0,9.01,683.32,0,0,0,0,13.73,0,41.99,0,0,1.99,0.01,0,4194.68,81.26
2025-12-22T01:10:00Z,-0.42,0,640.83,0,0,59.46,0.11,0,8.58,670.11,0,0,0,0,13.87,0,42.87,0,0,1.99,0.01,0,5550.23,80.93
2025-12-22T01:15:00Z,-2.15,0,559.55,0,0,58.79,0.11,0,97.57,656.47,0,0,0,0,14,0,37.86,0,0,1.97,0.01,0,1902.87,81.31
2025-12-22T01:20:00Z,-0.64,0,615.75,0,0,59.46,0.11,0,31.07,650.69,0,0,0,0,14.13,0,40.94,0,0,1.99,0.01,0,4124.15,81.22
2025-12-22T01:25:00Z,-0.43,0,519.06,0,0,58.79,0.11,0,125.39,645.64,0,0,0,0,14.27,0,35.56,0,0,1.97,0.01,0,1451.1,80.76
2025-12-22T01:30:00Z,-1.54,0,567.65,0,0,58.79,0.11,0,97.03,633.3,0,0,0,0,14.4,0,38.89,0,0,1.97,0.01,0,2228.75,82.42
2025-12-22T01:35:00Z,-0.39,0,635.84,0,0,59.46,0.11,0,9.72,643.02,0,0,0,0,14.4,0,42.88,0,0,1.99,0.01,0,7078.95,69.68
2025-12-22T01:40:00Z,-1.11,0,423.1,0,0,58.79,0.11,0,189.69,670.51,0,0,0,0,14.4,0,28.82,0,0,1.97,0.01,0,746.74,79.07
2025-12-22T01:45:00Z,-0.8,0,494.24,0,0,59.46,0.11,0,103,675.51,0,0,0,0,14.4,0,34.35,0,0,1.99,0.01,0,1271.44,77.14
2025-12-22T01:50:00Z,-2.07,0,504.46,0,0,59.46,0.11,0,59.96,704.37,0,0,0,0,14.4,0,35.04,0,0,1.99,0.01,0,1400.28,76.91
2025-12-22T01:55:00Z,-0.61,0,528.57,0,0,59.46,0.11,0,8.31,736.33,0,0,0,0,14.4,0,36.76,0,0,1.99,0.01,0,1691.03,75.7
2025-12-22T02:00:00Z,-1.09,0,516.73,0,0,59.46,0.11,0,6.97,742.76,0,0,0,0,14.4,0,35.99,0,0,1.99,0.01,0,1563.92,76.62
2025-12-22T02:05:00Z,-3.04,0,525.48,0,0,58.79,0.11,0,7.47,730.09,0,0,0,0,14.23,0,36.59,0,0,1.97,0.01,0,1726.94,76.56
2025-12-22T02:10:00Z,-0.64,0,504.6,0,0,59.46,0.11,0,7.42,740.33,0,0,0,0,14.07,0,34.83,0,0,1.99,0.01,0,1462.98,75.13
2025-12-22T02:15:00Z,-0.81,0,495.81,0,0,60.14,0.11,0,30.65,728.51,0,0,0,0,13.9,0,34.45,0,0,2.01,0.01,0,1356,93.68
2025-12-22T02:20:00Z,-4.97,0,526.87,0,0,59.46,0.11,0,16.35,699.91,0,0,0,0,13.73,0,36.92,0,0,1.99,0.01,0,1914.19,87.39
2025-12-22T02:25:00Z,-2.45,0,555.04,0,0,59.46,0.11,0,15.95,676.37,0,0,0,0,13.57,0,38.5,0,0,1.99,0.01,0,2499.8,82.07
2025-12-22T02:30:00Z,-3.58,0,554.33,0,0,59.46,0.11,0,25.2,662.82,0,0,0,0,13.4,0,38.56,0,0,1.99,0.01,0,2565.61,82.14
2025-12-22T02:35:00Z,-3.34,0,564.29,0,0,58.79,0.11,0,13.78,656.62,0,0,0,0,13.42,0,38.81,0,0,1.97,0.01,0,3027.2,77.71
2025-12-22T02:40:00Z,-1.95,0,565.32,0,0,58.79,0.1,0,29.61,648.12,0,0,0,0,13.43,0,38.7,0,0,1.97,0.01,0,2882.12,80.43
2025-12-22T02:45:00Z,-4.07,0,589.96,0,0,58.79,0.11,0,19.9,641.26,0,0,0,0,13.45,0,40.59,0,0,1.97,0.01,0,4052.96,94.21
2025-12-22T02:50:00Z,-2.55,0,605.21,-0.1,0,58.79,0.11,0,15.23,635.4,0,0,0,0,13.47,0,41.96,0,0,1.97,0.01,0,5185.22,90.66
2025-12-22T02:55:00Z,-1.24,0,616.7,-0.1,0,59.46,0.11,0,1.07,628.81,0,0,0,0,13.48,0,42.72,0,0,1.99,0.01,0,7514.37,90
2025-12-22T03:00:00Z,-2.76,0,620.18,0,0,59.46,0.11,0,15.81,598.01,0,0,0,0,13.5,0,42.88,0,0,1.99,0.01,0,10674.42,93.5
2025-12-22T03:05:00Z,-1.23,0,630.83,0,0,59.46,0.11,0,21.2,570.74,0,0,0,0,13.45,0,43.95,0,0,1.99,0.01,0,28352.16,97.18
2025-12-22T03:10:00Z,-0.4,0,646.34,0,0,60.14,0.11,0,61.13,516.34,0,0,0,0,13.4,0,45.21,0,0,2.01,0.01,0,62702.17,98.44
2025-12-22T03:15:00Z,-4.03,0,667.53,0,0,74.9,0.11,0,56.51,474.15,0,0,0,0,13.35,0,46.57,0,0,2.51,0.01,0,8939.35,98.44
2025-12-22T03:20:00Z,-2.87,0,632.05,-0.1,0,106.44,0.11,0,70.32,462.77,0,0,0,0,13.3,0,43.73,0,0,3.56,0.01,0,122822.6,98.44
2025-12-22T03:25:00Z,-3.47,0,702.41,0,0,97.05,0.11,0,13.35,463.54,0,0,0,0,13.25,0,48.31,0,0,3.25,0.01,0,4694.37,98.44
2025-12-22T03:30:00Z,-1.56,0,679.65,0,0,100.4,0.11,0,22,467.24,0,0,0,0,13.2,0,46.95,0,0,3.36,0.01,0,6602.41,98.44
2025-12-22T03:35:00Z,-5.52,0,661.44,-0.1,0,131.27,0.11,0,11.95,466,0,0,0,0,13.2,0,45.36,0,0,4.4,0.01,0,10342,98.44
2025-12-22T03:40:00Z,-3.32,0,745.43,-0.1,0,81.61,0.11,0,16.43,444.34,0,0,0,0,13.2,0,50.56,0,0,2.73,0.01,0,3099.2,101.38
2025-12-22T03:45:00Z,-2.41,0,642.22,-0.1,0,140,0.11,0,24.16,429.95,0,0,0,0,13.2,0,43.77,0,0,4.69,0.01,0,11511.9,102.13
2025-12-22T03:50:00Z,-5.93,0,631.52,-0.1,0,158.12,0.11,0,22.54,425.42,0,0,0,0,13.2,0,42.9,0,0,5.29,0.01,0,18442.08,102.14
2025-12-22T03:55:00Z,-2.7,0,647.09,0,0,158.79,0.11,0,21.87,432.54,0,0,0,0,13.2,0,43.65,0,0,5.32,0.01,0,16110.47,112.33
2025-12-22T04:00:00Z,-28.95,0,668.38,0,0,158.79,0.1,0,16.83,415.55,0,0,0,0,13.2,0,44.59,0,0,5.32,0.01,0,5647.31,77.38
2025-12-22T04:05:00Z,-26.38,0,688.88,0,0,111.81,0.11,0,63.22,415.21,0,0,0,0,13.27,0,45.55,0,0,3.74,0.01,0,4736.03,108.44
2025-12-22T04:10:00Z,-11.81,0,774.99,0,0,74.9,0.1,0,10.52,395.31,0,0,0,0,13.33,0,50.61,0,0,2.51,0.01,0,2083.37,100.45
2025-12-22T04:15:00Z,-12.57,0,820.5,0,0,60.81,0.11,0,32.09,373.45,0,0,0,0,13.4,0,53.33,0,0,2.04,0.01,0,1812.5,80.58
2025-12-22T04:20:00Z,-8.72,0,705.48,0,0,61.48,0.11,0,135.66,362.96,0,0,0,0,13.47,0,45.76,0,0,2.06,0.01,0,3726.75,148
2025-12-22T04:25:00Z,-11.21,0,721.09,0,0,118.52,0.1,0,29.84,371.61,0,0,0,0,13.53,0,46.6,0,0,3.97,0.01,0,2859.91,97
2025-12-22T04:30:00Z,-10.43,0,730.55,0,0,62.82,0.11,0,121.57,378.61,0,0,0,0,13.6,0,48.21,0,0,2.1,0.01,0,3394.43,82.15
2025-12-22T04:35:00Z,-10.53,0,534.96,-0.1,0,60.14,0.11,0,312.85,388.91,0,0,0,0,13.75,0,34.88,0,0,2.01,0.01,0,2046.13,104.74
2025-12-22T04:40:00Z,-1.36,0,582.32,0,0,59.46,0.11,0,217.92,397.58,0,0,0,0,13.9,0,37.79,0,0,1.99,0.01,0,5224.23,113.56
