date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-12-17T00:00:00Z,-47.71,0,-476.5,910.28,6149.62,21.08,0,0.26,42.52,0,70.42,1514.82,0.06,0,22.3,28.36,62.06,461.95,0.06,0,0.02,2.13,938.74,143.76
2024-12-17T00:05:00Z,-37.46,0,-574.7,990.65,6086.78,21.22,0,0.23,42.46,0,70.33,1531.74,0.03,0,22.27,34.07,66.7,457.35,0.06,0,0.01,2.13,960.38,143.63
2024-12-17T00:10:00Z,-32.87,0,-503.8,918.74,6030.5,21.14,0,0.21,42.24,0,70.13,1548.25,0.07,0,22.23,29.75,61.86,453.29,0.06,0,0.01,2.12,935.11,141.1
2024-12-17T00:15:00Z,-8.28,0,-539.9,911.04,6065.54,21.03,0,0.23,42.49,0,70.39,1528.39,0.03,0,22.2,32,61.83,455.86,0.06,0,0.01,2.13,933.95,142.36
2024-12-17T00:20:00Z,-8.74,0,-589.8,927.74,6063.49,21.01,0,0.23,42.23,0,70.39,1500.07,0.03,0,22.17,35.09,62.31,455.77,0.06,0,0.01,2.12,943.46,137.88
2024-12-17T00:25:00Z,-8.1,0,-639.2,935.12,6066.9,21.11,0,0.21,42.46,0,70.33,1510,0.03,0,22.13,37.98,63.26,456.03,0.06,0,0.01,2.13,946.72,142.41
2024-12-17T00:30:00Z,-12.88,0,-681.2,946.98,6024.13,21.3,0,0.2,42.42,0,70.36,1494.02,0.06,0,22.1,40.51,64.01,452.85,0.06,0,0.01,2.13,955.29,126.12
2024-12-17T00:35:00Z,-9.06,0,-675.8,854.93,6058.77,21.28,0,0.23,42.11,0,69.94,1532.78,0.03,0,22.05,40.03,59.04,455.4,0.06,0,0.01,2.11,924.65,137
2024-12-17T00:40:00Z,-6.31,-100.3,-759.4,1020.87,6073.96,21.31,0,0.21,41.95,0.14,70.42,1542.51,0.06,0,22,44.37,68.91,456.5,0.06,0,0.01,2.11,988.91,137.27
2024-12-17T00:45:00Z,-9.68,-196.2,-769.4,1113.35,6055.09,21.27,0,0.2,42.25,0,70.2,1561.61,0.03,0,21.95,44.28,74.05,455.12,0.06,0,0.01,2.12,1032.33,134.08
2024-12-17T00:50:00Z,-10.81,-194.2,-800.4,1094.56,6044.25,21.24,0,0.28,42.53,0,70.09,1568.91,0.06,0,21.9,46.01,72.74,454.34,0.06,0,0.02,2.13,1026.9,125.99
2024-12-17T00:55:00Z,-10.24,-194,-817.9,982.14,6043.73,21.41,0,0.22,42.53,0,70.47,1573.05,0.06,0,21.85,46.99,65.19,454.32,0.06,0,0.01,2.13,991.2,109.77
2024-12-17T01:00:00Z,-91.99,-193.5,-797.6,992.14,6049.18,21.26,0,0.2,41.66,0,70.17,1584.88,0.03,0,21.8,45.77,65.38,454.68,0.06,0,0.01,2.09,1004.45,120.57
2024-12-17T01:05:00Z,-36.9,-192.1,-915.8,1023.37,6070.66,21.48,0,0.2,42.77,0.31,70.33,1591.42,0.06,0,21.77,52.55,67.22,456.26,0.06,0,0.01,2.15,1008.66,124.68
2024-12-17T01:10:00Z,-13.3,-306.3,-872.6,1125.56,6048.23,21.36,0,0.27,42.36,0.64,70.12,1579.41,0.03,0,21.73,49.4,73.3,454.6,0.06,0,0.02,2.13,1059.47,108.89
2024-12-17T01:15:00Z,-9.82,-396.7,-815.5,1153.66,6003.3,21.44,0,0.22,42.36,0.01,70.22,1586.93,0.03,0,21.7,45.54,75.07,451.32,0.06,0,0.01,2.13,1083.71,127.38
2024-12-17T01:20:00Z,-16.12,-387.3,-890,1161.4,5965.32,21.25,0,0.23,42.29,0,70.19,1571.81,0.03,0,21.67,49.77,74.91,448.46,0.06,0,0.01,2.12,1094.56,87.5
2024-12-17T01:25:00Z,-13.87,-386.7,-856.3,1285.84,5864.07,21.2,0,0.23,42.41,0,70.19,1597.11,0.03,0,21.63,47.53,82.42,440.84,0.06,0,0.01,2.13,1135.12,115.89
2024-12-17T01:30:00Z,-19.1,-384.9,-932.8,1201.15,5943.05,21.27,0,0.23,42.64,0.04,70.27,1613.93,0.03,0,21.6,51.87,78.44,446.85,0.06,0,0.01,2.14,1107.53,110.99
2024-12-17T01:35:00Z,-13.09,-385.1,-854.6,1125.74,5924.08,21.19,0,0.19,42.3,3.72,70.1,1605.82,0.03,0,21.58,47.5,72.75,445.39,0.06,0,0.01,2.12,1072.81,111.01
2024-12-17T01:40:00Z,-10.55,-384.7,-879.6,1184.11,5846.08,21.26,0,0.22,42.51,0,70.19,1612.2,0.03,0,21.57,48.73,76.38,439.72,0.06,0,0.01,2.13,1097.68,124.68
2024-12-17T01:45:00Z,-10.56,-385.5,-906.3,1231.85,5806.16,21.56,0,0.23,42.89,0,70.13,1621.58,0.03,0,21.55,50.06,79.21,436.8,0.06,0,0.01,2.15,1117.28,133.53
2024-12-17T01:50:00Z,-11.35,-387.2,-848.2,1174.99,5720,21.27,0,0.2,41.99,6.56,70.16,1607.79,0.03,0,21.53,46.71,75.23,430.44,0.06,0,0.01,2.11,1096.6,106.27
2024-12-17T01:55:00Z,-8.13,-384.4,-874.6,1182.6,5715.12,21.31,0,0.21,42.79,3.25,70.24,1580.06,0.03,0,21.52,48.37,75.5,430.08,0.06,0,0.01,2.15,1106.35,149.98
2024-12-17T02:00:00Z,-11.59,-384.2,-895.6,1245.47,5644.56,21.2,0,0.24,42.32,1.1,88.01,1573.85,0.03,0,21.5,49.32,77.79,424.89,0.06,0,0.01,2.12,1130.78,95.14
2024-12-17T02:05:00Z,-8.81,-385,-827.9,1192.46,5634.69,21.49,0,0.21,42.53,0,104.85,1582.45,0.03,0,21.48,45.42,74.34,424.11,0.06,0,0.01,2.13,1098.7,127.8
2024-12-17T02:10:00Z,-40.11,-384.9,-791.4,1224.34,5591.82,21.41,0,0.21,42.27,3.14,109.14,1578.22,0.03,0,21.47,43.33,76.25,421.05,0.06,0,0.01,2.12,1115.9,149.98
2024-12-17T02:15:00Z,-9.51,-385.3,-892.6,1227.38,5582.84,21.22,0,0.24,42.36,0,179.46,1602.28,0.03,0,21.45,48.27,76.19,420.35,0.06,0,0.01,2.13,1100.12,134.42
2024-12-17T02:20:00Z,-6.39,-384.5,-904.8,1205.13,5564.06,21.49,0,0.22,42.5,1.46,172.63,1615.01,0.03,0,21.43,48.85,75.11,419.05,0.06,0,0.01,2.13,1092.25,109.24
2024-12-17T02:25:00Z,-11.58,-385.2,-773.9,1219.65,5528.66,21.27,0,0.2,42.67,0,69.6,1596.85,0.03,0,21.42,42.37,74.56,416.34,0.06,0,0.01,2.14,1110.92,115.1
2024-12-17T02:30:00Z,-7.93,-383.9,-785.3,1255.47,5559.89,21.5,0,0.23,42.68,0,70.12,1583.54,0.03,0,21.4,43.14,76.23,418.67,0.06,0,0.01,2.14,1124.33,135.17
2024-12-17T02:35:00Z,-8.13,-384.1,-813.4,1235.22,5566.11,20.92,0,0.21,42.79,0,70.24,1564.9,0.03,0,21.38,44.8,73.85,419.11,0.06,0,0.01,2.15,1120.26,134.38
2024-12-17T02:40:00Z,-7.96,-384,-830.1,1228.78,5555.79,21.05,0,0.19,42.8,1.15,70.3,1579.12,0.03,0,21.37,45.61,73.85,418.36,0.06,0,0.01,2.15,1117.48,109.74
2024-12-17T02:45:00Z,-11.88,-385.5,-857.4,1204.49,5525.61,21.18,0,0.23,42.94,0.06,70.29,1578.29,0.03,0,21.35,47.05,72.35,416.15,0.06,0,0.01,2.15,1114,85
2024-12-17T02:50:00Z,-7.88,-384.2,-838.1,1209.61,5503.32,20.99,0,0.18,42.91,0,70.26,1602.55,0.03,0,21.33,45.78,73.44,414.28,0.06,0,0.01,2.15,1110.3,124.68
2024-12-17T02:55:00Z,-8.79,-384.5,-879.5,1217.64,5565.68,21.05,0,0.21,42.97,0,70.29,1596.54,0.03,0,21.32,48.23,74.63,419.04,0.06,0,0.01,2.16,1117.68,95.57
2024-12-17T03:00:00Z,-14.07,-384.4,-828,1227.12,5527.78,20.96,0,0.18,42.88,0,70.37,1584.38,0.03,0,21.3,45.41,75.36,416.3,0.06,0,0.01,2.15,1122.8,87.5
2024-12-17T03:05:00Z,-9.46,-384.5,-766.4,1212.75,5451.07,21.15,0,0.25,43.15,0.63,70.34,1593.12,0.03,0,21.28,41.81,74.06,410.4,0.06,0,0.02,2.17,1110.71,97.34
2024-12-17T03:10:00Z,-6.98,-384.1,-807.4,1246.23,5496.22,21.02,0,0.2,42.46,0.29,70.23,1594.85,0.03,0,21.27,44.15,75.42,413.87,0.06,0,0.01,2.13,1122.91,134.4
2024-12-17T03:15:00Z,-13.83,-384.9,-837.2,1225.64,5533.4,21.24,0,0.21,42.34,0,70.2,1607.79,0.03,0,21.25,45.77,73.69,416.61,0.06,0,0.01,2.12,1113.64,104.76
2024-12-17T03:20:00Z,-16.14,-383.9,-829,1216.08,5478.88,21.1,0,0.26,42.71,0,70.26,1606.6,0.03,0,21.23,45.22,72.32,412.58,0.06,0,0.02,2.14,1110.59,87.5
2024-12-17T03:25:00Z,-7.34,-383.9,-803.8,1220.36,5475.68,21.06,0,0.2,42.4,0,70.23,1626.2,0.03,0,21.22,43.71,73.03,412.14,0.06,0,0.01,2.13,1104.46,105.74
2024-12-17T03:30:00Z,-7.75,-385.1,-836,1240.5,5470.41,20.98,0,0.22,42.72,0,70.2,1624.68,0.03,0,21.2,45.47,73.34,411.89,0.06,0,0.01,2.14,1114.28,105.74
2024-12-17T03:35:00Z,-16.48,-384.9,-774.3,1207.83,5470.34,20.99,0,0.2,42.3,0,70.44,1635.24,0.03,0,21.18,42.06,70.28,411.94,0.06,0,0.01,2.12,1093.12,105.74
2024-12-17T03:40:00Z,-26.26,-384.5,-755.7,1161.31,5486.35,21.1,0,0.22,42.4,0,70.09,1625.02,0.03,0,21.17,41.13,67.54,413.1,0.06,0,0.01,2.13,1077.9,112.73
2024-12-17T03:45:00Z,-22.36,-383.5,-823.3,1194.84,5541.29,21.14,0,0.22,42.25,0,70.34,1597.61,0.03,0,21.15,45.1,69.64,417.18,0.06,0,0.01,2.12,1098.61,105.74
2024-12-17T03:50:00Z,-9.17,-386,-850.9,1240.97,5522.24,21.03,0,0.23,42.19,0,70.32,1562.58,0.03,0,21.13,46.77,71.19,415.82,0.06,0,0.01,2.12,1122.08,105.74
2024-12-17T03:55:00Z,-17.6,-383.5,-795.6,1262.75,5535.67,20.95,0,0.21,42.42,0,70.1,1546.46,0.03,0,21.12,43.86,72.2,416.76,0.06,0,0.01,2.13,1128.51,149.98
2024-12-17T04:00:00Z,-8.68,-384.5,-777.7,1241.84,5545.26,21.05,0,0.18,42.37,0,85.16,1537.28,0.03,0,21.1,42.86,70.39,417.52,0.06,0,0.01,2.13,1113.81,105.74
2024-12-17T04:05:00Z,-10.14,-384.3,-702.7,1173.32,5548.1,21.15,0,0.26,42.06,0,69.7,1541.77,0.03,0,21.1,38.78,66.16,417.71,0.06,0,0.02,2.11,1083.74,108.91
2024-12-17T04:10:00Z,-83.47,-383.3,-689.9,1185.69,5610.6,20.92,0,0.26,41.52,0.54,122.28,1564.68,0.03,0,21.1,37.8,68.05,422.11,0.06,0,0.02,2.08,1086.82,108.91
2024-12-17T04:15:00Z,-4.64,-382.7,-691.8,1139.23,5653.96,21.09,0,0.2,41.75,0.16,129.77,1553.53,0.03,0,21.1,37.99,66.7,425.28,0.06,0,0.01,2.1,1056.31,106.06
2024-12-17T04:20:00Z,-4.98,-383.3,-670.4,1167.14,5633.23,21.12,0,0.25,42.23,0.01,98.31,1554.39,0.03,0,21.1,36.93,68.48,423.79,0.06,0,0.02,2.12,1071.55,139.21
2024-12-17T04:25:00Z,-95.76,-384.8,-645.4,1182.47,5665.21,21.1,0,0.23,41.77,0,144.32,1550.42,0.03,0,21.1,35.41,69.37,426.18,0.06,0,0.01,2.1,1084.69,104.5
2024-12-17T04:30:00Z,-44.35,-383.9,-664.4,1135.59,5645.09,21.31,0,0.21,42,0,99.95,1600.04,0.03,0,21.1,36.38,67.32,424.46,0.06,0,0.01,2.11,1059.95,104.5
2024-12-17T04:35:00Z,-5.98,-384.4,-735.5,1126.47,5645.88,20.9,0,0.2,41.95,0,69.61,1620.76,0.03,2.06,21.1,40.33,67.67,424.66,0.06,0,0.01,2.11,1058.47,98.66
2024-12-17T04:40:00Z,-3.96,-381.3,-735.4,1151.55,5661.92,20.79,0,0.23,42.09,0.61,70.7,1632.08,0.03,4.12,21.1,40.27,69.65,425.51,0.06,0,0.01,2.11,1062.89,105.74
2024-12-17T04:45:00Z,-4.75,-384.5,-664.7,1060.43,5693.48,21.05,0,0.21,42.31,3.49,70.16,1652.03,0.03,6.17,21.1,36.36,64.96,428.11,0.06,0,0.01,2.12,1024.62,105.74
2024-12-17T04:50:00Z,-4.58,-383.7,-596.5,1011.31,5691.43,20.99,0,0.17,42.13,2.75,70.24,1694.26,0.54,8.23,21.1,32.46,61.98,428.1,0.06,0,0.01,2.11,996.92,108.91
2024-12-17T04:55:00Z,-51.38,-384.5,-588.7,955.83,5718.05,21.21,0,0.23,40.4,3.19,90.07,1697.57,0.91,10.29,21.1,31.98,58.74,430.11,0.06,0,0.01,2.03,983.25,95.19
2024-12-17T05:00:00Z,-8.51,-382.7,-717.8,1039.22,5706.18,21.39,0,0.21,40.6,9.24,110.63,1758.71,5.41,12.35,21.1,38.52,64.62,429.04,0.06,0,0.01,2.04,994.66,104.5
2024-12-17T05:05:00Z,-5.35,-383.8,-604.4,936.21,5723.17,21,0,0.18,40.04,1.68,109.42,1766.17,11.84,38.39,21.2,32.45,59.04,430.47,0.06,0,0.01,2.01,952.89,101.55
2024-12-17T05:10:00Z,-4.15,-383,-623,982.89,5787.89,21.19,0,0.19,40.16,20.49,111.71,1748.85,21.63,64.42,21.3,33.47,62.59,435.02,0.06,0,0.01,2.02,960.71,172.76
2024-12-17T05:15:00Z,-16.07,-383.6,-674,984.4,5773.64,21.13,0,0.21,39.93,13.28,259.63,1710.87,41.08,90.46,21.4,35.68,62.39,434.29,0.06,0,0.01,2,943.11,149.98
2024-12-17T05:20:00Z,-4.95,-382.7,-656.5,996.09,5791.9,20.98,0,0.2,39.7,7.67,234.05,1651.82,92.11,116.49,21.5,34.97,62.95,435.91,0.06,0,0.01,1.99,945.33,149.98
2024-12-17T05:25:00Z,-8.11,-384.4,-701.8,1022.37,5770.68,21.18,0,0.19,40.2,4.63,215.8,1637.21,127.77,142.53,21.6,37.36,63.51,434.48,0.06,0,0.01,2.02,950.24,126.53
2024-12-17T05:30:00Z,-4.67,-383.7,-712.9,1030.6,5800.69,20.98,0,0.21,40.23,11.96,169.46,1662.6,179.3,168.56,21.7,37.81,64.45,436.45,0.06,0,0.01,2.02,942.62,138.38
2024-12-17T05:35:00Z,-4.48,-384.4,-676.1,1028.87,5820.61,21.28,0,0.21,40.37,18.89,157.24,1619.11,255.33,236.62,21.75,35.76,63.76,437.85,0.06,0,0.01,2.03,924.22,196.72
2024-12-17T05:40:00Z,-6.33,-381.5,-566.8,812.84,5811.26,21.21,0,0.2,40.53,4.34,226.55,1632.35,347.96,304.67,21.8,29.38,51.32,436.67,0.06,0,0.01,2.03,834.94,220
2024-12-17T05:45:00Z,-8.43,-385.8,-534.7,710.66,5738.7,21,0,0.18,40.69,1.46,276.16,1591.8,437.27,372.73,21.85,27.26,45.14,430.83,0.06,0,0.01,2.04,790.88,220
2024-12-17T05:50:00Z,-5.76,-384.8,-404.5,614.44,5683.67,21.06,0,0.4,40.72,21.3,290.9,1581.98,485.93,440.78,21.9,20.36,39.31,426.26,0.06,0,0.02,2.04,750.02,254.89
2024-12-17T05:55:00Z,-4.46,-385.5,-354.2,464.9,5630.15,21.16,0,0.4,41.03,28.04,359.51,1611.89,537.29,508.84,21.95,17.43,30.13,421.9,0.06,0,0.02,2.06,696.07,175.29
2024-12-17T06:00:00Z,-6.47,-384.2,-398.2,499.39,5571.24,21.09,0,0.39,41.32,107.19,250.13,1645.95,612.21,576.89,22,19.35,32.2,417.31,0.06,0,0.02,2.07,688.22,153.92
2024-12-17T06:05:00Z,-11.84,-384.1,-392.1,515.67,5516.38,20.97,0,0.42,40.8,2.04,222.53,1663.57,726.63,644.95,22.1,18.98,32.22,412.96,0.06,0,0.02,2.05,682.2,125.26
2024-12-17T06:10:00Z,-4.99,-383,-396.8,540.06,5556.39,21.24,0,0.22,40.88,2.09,171.49,1665.3,851.17,713,22.2,19.07,33.67,415.59,0.06,0,0.01,2.05,674,149.98
2024-12-17T06:15:00Z,-12.64,-383.4,-356.2,546.53,5461.18,22.03,0,0.2,41.29,0.6,155.28,1646.33,920.1,781.06,22.3,16.94,33.15,408.3,0.06,0,0.01,2.07,662.41,124.38
2024-12-17T06:20:00Z,-5.6,-383.6,-299,321.98,5438.64,23.14,0,0.2,40.84,2.9,145.25,1642.75,1186.07,849.11,22.4,13.78,20.28,406.37,0.07,0,0.01,2.05,598.65,106.2
2024-12-17T06:25:00Z,-10.5,-384.2,-239.2,434.01,5343.35,22.68,0,0.21,40.58,1.81,141.92,1663.82,1071.57,917.17,22.5,11.07,27.03,399.19,0.07,0,0.01,2.04,615.48,105.61
2024-12-17T06:30:00Z,-12.84,-384.5,-195.1,487.13,5235.29,22.87,0,0.21,40.78,0.14,141.96,1686.94,1124.43,985.22,22.6,8.88,30.11,391.13,0.07,0,0.01,2.05,609.66,101.13
2024-12-17T06:35:00Z,-6.98,-383.5,-469.1,574.87,5232.26,22.68,0,0.2,41.04,8.55,141.11,1706.3,1259.76,1093.1,22.63,20.96,35.03,390.86,0.07,0,0.01,2.06,605.28,105.74
2024-12-17T06:40:00Z,-10.92,-382.9,-431,486.69,5212.15,22.94,0,0.21,41.25,0.02,141.75,1712.22,1398.43,1200.98,22.67,18.93,29.83,389.35,0.07,0,0.01,2.07,573.59,105.74
2024-12-17T06:45:00Z,-10.36,-383.7,-483.6,574.91,5189.61,22.74,0,0.21,40.69,4.87,141.94,1709.34,1341.45,1308.87,22.7,21.34,35.05,387.68,0.07,0,0.01,2.04,582.89,69.23
2024-12-17T06:50:00Z,-29.81,-382.6,-658.4,566.4,5147.67,23.23,0,0.18,40.28,14.73,142.32,1704.1,1551.92,1416.75,22.73,28.27,34.89,384.61,0.07,0,0.01,2.02,561.64,65.71
2024-12-17T06:55:00Z,-29.3,-383.7,-763.5,596.12,5076.23,23.09,0,0.23,41.29,11.98,141.95,1698.3,1730.95,1524.63,22.77,31.97,36.32,379.22,0.07,0,0.01,2.07,546.09,95.31
2024-12-17T07:00:00Z,-32.02,-382.3,-550.7,351.07,5108.73,23.26,0,0.24,41.26,2.13,142.74,1685.04,1749.22,1632.51,22.8,23.13,21,381.58,0.07,0,0.01,2.07,504.92,49.47
2024-12-17T07:05:00Z,-28.89,-379.8,-743.7,643.23,5000.57,23.23,0,0.22,41.53,6.46,141.65,1695.63,1741.24,1736.1,22.93,30.95,38.78,373.62,0.07,0,0.01,2.08,535.84,79.68
2024-12-17T07:10:00Z,-29.54,-383.3,-759.9,741.38,4993.13,23.16,0,0.23,41.38,17.7,141.76,1680.34,1848.56,1839.7,23.07,31.23,43.55,373.02,0.07,0,0.01,2.08,536.21,57.01
2024-12-17T07:15:00Z,-35.06,-380.9,-807.8,894.75,4860.36,23.21,0,0.23,41.52,5,142.08,1687.23,1882.41,1943.29,23.2,32.72,51.84,363.29,0.07,0,0.01,2.08,545.05,59.62
2024-12-17T07:20:00Z,-40.8,-381.7,-739.7,959.74,4794.98,23.2,0,0.23,41.91,0,142.17,1691.1,1903.48,2046.88,23.33,29.71,54.52,358.5,0.07,0,0.01,2.1,542.81,72.88
2024-12-17T07:25:00Z,-62.41,-381.1,-640,762.63,4779.25,23.53,0,0.18,41.59,0,142.39,1682.03,2003.4,2150.48,23.47,25.41,43.09,357.31,0.07,0,0.01,2.09,504.18,60
2024-12-17T07:30:00Z,-67.42,-383.2,-713.6,867.83,4666.17,23.17,0,0.23,41.11,0,140.46,1661.62,2085.84,2254.07,23.6,27.84,46.12,349,0.07,0,0.01,2.06,501.46,76.72
2024-12-17T07:35:00Z,-61.45,-382,-478.2,537.43,4734.15,23.26,0,0.23,40.93,0.29,142.09,1661.74,1977.95,2354.54,23.95,19,30.66,353.99,0.07,0,0.01,2.05,465.73,60
2024-12-17T07:40:00Z,-46,-384,-628.7,941.79,4621.3,22.86,0,0.21,40.68,0,142.57,1682.33,1926.56,2455.01,24.3,24.79,49.02,345.67,0.07,0,0.01,2.04,502.11,57.01
2024-12-17T07:45:00Z,-30.32,-384.4,-685.2,940.69,4536.53,23.26,0,0.2,40,0.29,142.41,1699.44,1998.24,2555.49,24.65,26.51,48.63,339.39,0.07,0,0.01,2.01,487.21,48.25
