date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-02-18T08:30:00Z,-49.39,-243.32,-316.75,0,4009.96,-2,116.29,0.16,47.31,1.71,65.03,161.49,2139.51,2403.94,26,14.22,0,296.18,NA,5.94,0.01,2.41,418.02,-25
2025-02-18T08:35:00Z,-55.09,-244.24,-308.05,0,3932.96,-2,117.45,0.16,47.9,0,64.16,153.49,2181.35,2457.65,26.12,13.66,0,290.6,NA,6,0.01,2.44,410.34,-27.33
2025-02-18T08:40:00Z,-50.24,-244.15,-341.1,0,3958.62,-2.1,116.54,0.16,47.7,0,64.59,151.78,2187.71,2511.36,26.23,15.16,0,292.49,NA,5.95,0.01,2.43,408.13,-27.33
2025-02-18T08:45:00Z,-52.48,-245.94,-292.2,0,3911.14,-2,116.54,0.16,48.48,0,64.35,153.19,2158.78,2565.07,26.35,12.98,0,289.04,NA,5.95,0.01,2.47,405.22,-28.15
2025-02-18T08:50:00Z,-59.23,-244.08,-293.3,0,3921.71,-2,117.45,0.16,49.26,0,73.54,141.53,2085.74,2618.78,26.47,13.19,0,289.87,NA,6,0.01,2.51,406.96,-29.03
2025-02-18T08:55:00Z,-51.53,-242.81,-287.95,0,3951.7,-2,116.39,0.16,49.69,1.07,85.61,137.89,1976.17,2672.5,26.58,13.19,0,292.07,NA,5.94,0.01,2.54,410.2,-27.84
2025-02-18T09:00:00Z,-67.09,-244.58,-286.25,0,3936.37,-2,116.54,0.16,45.96,0,86.25,135.04,1994.14,2726.21,26.7,13.06,0,290.98,NA,5.95,0.01,2.35,406.92,-28.22
2025-02-18T09:05:00Z,-70.54,-491.7,-112.45,0,3928.01,-2.1,117.05,0.16,45.87,0,86.27,131.74,1951.5,2780.45,26.88,4.97,0,290.38,NA,5.98,0.01,2.35,421.42,-28.62
2025-02-18T09:10:00Z,-66.94,-490.38,-91.85,0,3919.7,-2.1,116.84,0.16,46.27,0,86.41,131.73,1918.7,2834.68,27.07,4.08,0,289.78,NA,5.97,0.01,2.36,419.89,-27.33
2025-02-18T09:15:00Z,-58.13,-489.17,-111.45,0,3959.14,-2.1,116.29,0.16,45.54,0.68,86.59,122.85,1906.64,2888.92,27.25,4.99,0,292.66,NA,5.94,0.01,2.32,419.48,-25.88
2025-02-18T09:20:00Z,-69.06,-490.38,-40.7,0,3946.81,-2.1,117.2,0.16,48.49,0.4,86.51,131.39,1999.68,2943.16,27.43,1.79,0,291.78,NA,5.99,0.01,2.48,413.02,-25.88
2025-02-18T09:25:00Z,-55.32,-490.55,-84.95,0,3928.15,-2.1,115.98,0.16,47.97,0,86.63,124.02,2121.29,2997.4,27.62,3.67,0,290.39,NA,5.92,0.01,2.45,402.93,-25.88
2025-02-18T09:30:00Z,-60.24,-490.78,-57.1,0,3912.48,-2.1,116.84,0.16,48.59,0,86.13,124.78,2119.23,3051.64,27.8,2.46,0,289.27,NA,5.97,0.01,2.49,400.38,-27.33
2025-02-18T09:35:00Z,-50.09,-490.87,-67.15,0,3939.88,-2.1,117.15,0.16,49.22,0.73,86.45,124.59,2110.93,3053.8,27.77,2.91,0,291.27,NA,5.98,0.01,2.52,401.51,-25.88
2025-02-18T09:40:00Z,-76.28,-490.36,-68.55,0,3916.96,-2,117.3,0.16,49.99,0,86.42,122.2,2135.2,3055.97,27.73,2.95,0,289.65,NA,5.99,0.01,2.56,400.48,-25
2025-02-18T09:45:00Z,-67.97,-489.73,-106.25,0,3913.54,-2,117.3,0.16,50.82,0.03,86.12,121.41,2171.55,3058.13,27.7,4.55,0,289.38,NA,5.99,0.01,2.6,397.73,-25
2025-02-18T09:50:00Z,-87.12,-488.18,-81.75,0,3903.02,-2.1,115.98,0.16,51.2,0,86.04,110.15,2192.25,3060.3,27.67,3.5,0,288.62,NA,5.92,0.01,2.63,397.76,-27.33
2025-02-18T09:55:00Z,-70.61,-489.32,-57.2,0,3913.69,-2.1,115.53,0.16,52.22,0.21,86.14,95.3,2101.45,3062.46,27.63,2.49,0,289.39,NA,5.9,0.01,2.68,402.58,-27.33
2025-02-18T10:00:00Z,-96.26,-489.26,-7.2,0,3902.31,-2.1,114.92,0.16,50.52,0,86.2,95.04,2090.02,3064.62,27.6,0.31,0,288.63,NA,5.87,0.01,2.59,404.29,-29.5
2025-02-18T10:05:00Z,-52.37,-490.41,0,135.9,3888.26,-2,114.62,0.16,48.66,0,86.27,90.61,1950.65,3038.57,27.52,0,4.48,287.58,NA,5.85,0.01,2.49,422.27,-27.84
2025-02-18T10:10:00Z,-117.53,-490.62,0,192.1,3869.39,-2,115.23,0.16,15.75,0,85.97,94.65,1979.51,3012.52,27.43,0,6.35,286.19,NA,5.88,0.01,0.74,428.89,-29.5
2025-02-18T10:15:00Z,-95.23,-490.81,0,247.35,3913.8,-2,114.62,0.16,49.79,0.97,85.82,90.9,1903.37,2986.47,27.35,0,8.39,289.42,NA,5.85,0.01,2.55,442.18,-29.5
2025-02-18T10:20:00Z,-116.23,-490.1,0,341.1,3864.03,-2.1,114.22,0.16,51.04,0,85.73,85.25,1999.76,2960.43,27.27,0,11.6,285.79,NA,5.83,0.01,2.62,446.99,-29.5
2025-02-18T10:25:00Z,-161.61,-489.96,0,394.3,3870.91,-2,113.91,0.16,51.22,0,85.33,85.17,2021.08,2934.38,27.18,0,13.33,286.32,NA,5.82,0.01,2.63,455.64,-29.5
2025-02-18T10:30:00Z,-160.25,-488.95,0,382.35,3868.08,-2,115.23,0.16,49.8,0,85.69,85.92,2095.84,2908.33,27.1,0,12.75,286.11,NA,5.88,0.01,2.55,451.05,-31
2025-02-18T10:35:00Z,-163.75,-490.07,0,470.05,3871.96,-2,114.42,0.16,48.99,0,85.57,84.61,1889.97,2922.03,27.18,0,15.21,286.38,NA,5.84,0.01,2.51,471.31,-31.99
2025-02-18T10:40:00Z,-168.84,-488.41,0,515.3,3945.54,-2.1,114.42,0.16,49.38,0,86.31,81.02,1743.32,2935.73,27.27,0,17.16,291.76,NA,5.84,0.01,2.53,489.33,-31
2025-02-18T10:45:00Z,-142.49,-489.51,0,666.9,3872.35,-2.1,115.63,0.16,49.97,0,85.93,92.55,1862.64,2949.43,27.35,0,21.58,286.4,NA,5.9,0.01,2.56,491.42,-31.99
2025-02-18T10:50:00Z,-125.71,-488.58,0,680.5,3880.41,-2.1,114.92,0.16,48.59,0,85.56,79.9,1764.17,2963.13,27.43,0,22.49,287.04,NA,5.87,0.01,2.49,499.32,-34.93
2025-02-18T10:55:00Z,-125.04,-488.8,0,741.2,3880.92,-2.1,115.28,0.16,49.15,0,85.94,80.53,1602.39,2976.83,27.52,0,24.13,287.08,NA,5.89,0.01,2.52,515.94,-32
2025-02-18T11:00:00Z,-108.95,-490.45,0,634.85,3821.66,-2.1,115.13,0.16,49.83,0,85.35,82.71,1766.96,2990.53,27.6,0,20.72,282.76,NA,5.88,0.01,2.55,487.63,-34.93
2025-02-18T11:05:00Z,-105.56,-489.82,0,723.1,3910.35,-2.1,115.28,0.16,50.16,0,85.7,77.88,1439.14,3022.91,27.62,0,24.09,289.21,NA,5.89,0.01,2.57,523.14,-32
2025-02-18T11:10:00Z,-111.63,-490.41,0,717.7,3870.94,-2.1,114.87,0.16,50.25,0,85.47,66.42,1496.29,3055.29,27.63,0,23.49,286.34,NA,5.87,0.01,2.58,514.88,-32
2025-02-18T11:15:00Z,-97.91,-487.03,0,708.15,3924.79,-2.1,115.38,0.16,53.61,1.05,86.16,74.83,1466.73,3087.66,27.65,0,24.07,290.23,NA,5.89,0.01,2.76,515.68,-32
2025-02-18T11:20:00Z,-93.4,-488.71,0,669.9,3878.49,-2.1,115.08,0.16,49.96,0,85.78,76.36,1663.27,3120.04,27.67,0,23.03,286.87,NA,5.88,0.01,2.56,493.87,-34
2025-02-18T11:25:00Z,-107.12,-487.39,0,714.1,3942.18,-2.1,115.43,0.16,49.9,0,86.44,65.64,1585.7,3152.42,27.68,0,24.4,291.52,NA,5.89,0.01,2.56,506.37,-32
2025-02-18T11:30:00Z,-120.4,-490.24,0,723.2,3853.82,-2.1,115.38,0.16,48.66,0,86.23,67.58,1601.11,3184.8,27.7,0,24.36,285.08,NA,5.89,0.01,2.49,500.41,-34.93
2025-02-18T11:35:00Z,-102.51,-485.21,0,744.7,3972.39,-2,115.53,0.16,49.21,0,86.66,62.81,1440.24,3192.48,27.73,0,26,293.7,NA,5.9,0.01,2.52,519.12,-32
2025-02-18T11:40:00Z,-94.28,-489.56,0,687,3864.39,-2,114.47,0.16,51.25,0,86.4,62.52,1634.5,3200.16,27.77,0,23.36,285.81,NA,5.85,0.01,2.63,492.43,-34.93
2025-02-18T11:45:00Z,-132.03,-488.29,0,797.45,3887.76,-2.1,114.22,0.16,49.77,0,85.86,60.98,1497.29,3207.84,27.8,0,27.61,287.54,NA,5.83,0.01,2.55,518.78,-32
2025-02-18T11:50:00Z,-99.27,-486.91,0,801.15,3915.22,-2.1,114.97,0.16,49.4,0.62,86.35,58.52,1472.39,3215.51,27.83,0,28.08,289.52,NA,5.87,0.01,2.53,519.97,-32
2025-02-18T11:55:00Z,-76.23,-486.67,0,749.55,3882.24,-2.1,114.97,0.16,49.18,0.11,86.48,67.46,1560.96,3223.19,27.87,0,26.52,287.13,NA,5.87,0.01,2.52,503.84,-32
2025-02-18T12:00:00Z,-75.19,-488.68,0,735.5,3862.6,-2.1,114.22,0.16,49.36,0,86.08,65.52,1636.54,3230.87,27.9,0,25.81,285.73,NA,5.83,0.01,2.53,495.74,-34.93
2025-02-18T12:05:00Z,-90.38,-487.54,0,786.85,3882.01,-2.1,115.48,0.16,46.71,0,85.88,46.95,1585.7,3233.09,28.02,0,27.62,287.14,NA,5.9,0.01,2.39,508.13,-34
2025-02-18T12:10:00Z,-93.23,-486.41,0,780.4,3877.98,-2.1,114.62,0.16,49.42,0,86.13,55.91,1594.29,3235.31,28.13,0,26.96,286.83,NA,5.85,0.01,2.53,505.28,-34.93
2025-02-18T12:15:00Z,-94.74,-487.48,0,809.1,3884.36,-2.1,114.77,0.16,48.66,0,85.98,56.37,1528.85,3237.54,28.25,0,27.61,287.32,NA,5.86,0.01,2.49,512.94,-34.93
2025-02-18T12:20:00Z,-76.33,-485.82,0,793.1,3941.87,-2,115.33,0.16,47.31,0,86.33,52.09,1530.15,3239.76,28.37,0,27.89,291.48,NA,5.89,0.01,2.42,513.63,-32
2025-02-18T12:25:00Z,-74.48,-486.75,0,822.15,3911.73,-2,114.47,0.16,46.86,0,86.57,55.38,1511.75,3241.98,28.48,0,27.96,289.3,NA,5.85,0.01,2.4,515.08,-33.59
2025-02-18T12:30:00Z,-69.68,-485.2,0,824.95,3948.37,-2.1,114.92,0.16,46.69,0,86.49,46.39,1446.38,3244.2,28.6,0,27.88,291.97,NA,5.87,0.01,2.39,521.39,-32
2025-02-18T12:35:00Z,-66.67,-488.9,0,789.4,3886.18,-2.1,114.62,0.16,44.7,0,86.54,42.07,1553.52,3248.9,28.38,0,26.19,287.44,NA,5.85,0.01,2.29,506.11,-31.99
2025-02-18T12:40:00Z,-118.45,-486.18,0,770.95,3868.77,-2.1,114.62,0.16,45.84,0,86.14,41.62,1661.08,3253.61,28.17,0,25.35,286.17,NA,5.85,0.01,2.35,498.67,-31.99
2025-02-18T12:45:00Z,-116.12,-486.33,0,758.8,3841.89,-2,114.22,0.16,45.47,0,85.72,38.52,1656.73,3258.31,27.95,0,24.53,284.21,NA,5.83,0.01,2.33,495.31,-32
2025-02-18T12:50:00Z,-102.86,-485.59,0,756.15,3888.16,-2.1,115.53,0.16,44.69,0,85.88,48.1,1731.22,3263.01,27.73,0,24.48,287.59,NA,5.9,0.01,2.29,490.83,-32
2025-02-18T12:55:00Z,-108.96,-485.81,0,773.9,3892.26,-2.1,114.62,0.16,45.73,0,86.43,38.96,1678.09,3267.72,27.52,0,24.7,287.89,NA,5.85,0.01,2.35,496.51,-31.68
2025-02-18T13:00:00Z,-108.15,-487.06,0,703.5,3855.47,-2,114.92,0.16,45.41,0,85.86,38.67,1852.5,3272.42,27.3,0,22.28,285.21,NA,5.87,0.01,2.33,475.63,-31
2025-02-18T13:05:00Z,-119.95,-488.37,0,649,3875.11,-2,115.13,0.16,44.06,0,85.55,31.09,1917.47,3275.96,27.42,0,20.55,286.62,NA,5.88,0.01,2.25,467.98,-25
2025-02-18T13:10:00Z,-90.34,-483.84,0,474.8,3917.83,-2,114.62,0.16,47.87,1.77,86.22,34.3,2108.99,3279.5,27.53,0,14.37,289.74,NA,5.85,0.01,2.45,438.99,-25
2025-02-18T13:15:00Z,-97.01,-486.1,0,449.8,3842.43,-2,114.47,0.16,51.75,0,85.7,37.69,2335.27,3283.04,27.65,0,13.73,284.24,NA,5.85,0.01,2.66,421.97,-27.33
2025-02-18T13:20:00Z,-112.99,-484.88,0,479.7,3886.68,-2.1,114.62,0.16,46.77,0,85.83,21.48,2116.78,3286.58,27.77,0,14.71,287.46,NA,5.85,0.01,2.4,439.32,-29.12
2025-02-18T13:25:00Z,-137.65,-485.96,0,443.6,3857.54,-2.3,115.53,0.16,51.89,0,63.27,23.12,2219.22,3290.12,27.88,0,13.5,285.35,NA,5.9,0.01,2.67,431.4,-29.5
2025-02-18T13:30:00Z,-180.9,-484.74,0,508.4,3886.3,-2.1,115.38,0.16,51.93,0,12.74,24.05,2175.21,3293.66,28,0,15.61,287.45,NA,5.89,0.01,2.67,446.07,-29.5
2025-02-18T13:35:00Z,-154.94,-486.31,0,518.55,3867.99,-2.1,114.52,0.16,52.08,0,4.62,22.55,2066.07,3306.51,28.05,0,15.9,286.12,NA,5.85,0.01,2.67,450.46,-30.11
2025-02-18T13:40:00Z,-163.76,-483.3,0,612.5,3922.92,-2.1,114.42,0.16,52.65,0.18,4.86,24.72,1878.44,3319.37,28.1,0,18.56,290.13,NA,5.84,0.01,2.7,472.54,-30.66
2025-02-18T13:45:00Z,-69.46,-483.76,0,732.35,3930.4,-2.1,114.82,0.16,51.47,1.87,4.82,23.12,1808.66,3332.22,28.15,0,23.61,290.67,NA,5.86,0.01,2.64,485.42,-25
2025-02-18T13:50:00Z,-47.87,-486.71,0,510.65,3874.93,-2.1,115.73,0.16,51.34,0,82.03,29.71,2205.08,3345.08,28.2,0,16.23,286.62,NA,5.91,0.01,2.64,431.67,-27.33
2025-02-18T13:55:00Z,-59.35,-486.34,0,486.85,3876.04,-2.2,114.22,0.16,51.68,0,85.13,35.88,2246.85,3357.93,28.25,0,15.24,286.7,NA,5.83,0.01,2.66,426.57,-27.84
2025-02-18T14:00:00Z,-60.91,-485.47,0,614,3871.93,-2.2,115.08,0.16,50.81,0,85.39,23.57,2082.52,3370.78,28.3,0,19.18,286.4,NA,5.88,0.01,2.61,446.67,-25.92
2025-02-18T14:05:00Z,-111.14,-485.52,0,412.9,3856.6,-2.2,114.62,0.16,51.07,0,85.27,26.86,2338.35,3350.22,28.23,0,12.91,285.29,NA,5.85,0.01,2.63,417.67,-29.12
2025-02-18T14:10:00Z,-61.28,-483.74,0,544.7,3893.09,-2.2,115.08,0.16,51.52,0.96,59.56,28.36,2009.5,3329.65,28.17,0,17.18,287.93,NA,5.88,0.01,2.65,448.27,5.3
2025-02-18T14:15:00Z,-25.25,-483.83,0,440.75,3922.21,-2.2,114.47,0.16,51.86,3.91,85.48,35.88,2119.38,3309.08,28.1,0,14.04,290.06,NA,5.85,0.01,2.66,431.68,5.3
2025-02-18T14:20:00Z,-34.86,-484.4,0,411,3876.26,-2.2,115.13,0.16,55.25,0,85.78,33.48,2208.21,3288.52,28.03,0,13.24,286.71,NA,5.88,0.01,2.84,424.29,34.75
2025-02-18T14:25:00Z,-10.03,-485.81,0,438.6,3898.24,-2.2,114.37,0.16,57.02,0.01,85.83,25.76,2195.61,3267.95,27.97,0,14.09,288.33,NA,5.84,0.01,2.94,428.83,25.58
2025-02-18T14:30:00Z,-0.94,-483.06,0,435.1,3925.23,-2.2,115.58,0.16,57.26,2.58,85.81,33.54,2189.71,3247.38,27.9,0,13.88,290.24,NA,5.9,0.01,2.95,429.93,40.11
2025-02-18T14:35:00Z,-54.44,-483.27,0,499.35,4012.83,-2.3,115.98,0.16,58.42,1.34,86.3,34.67,2041.62,3196.55,27.87,0,16.22,296.66,NA,5.92,0.01,3,453.87,34.75
2025-02-18T14:40:00Z,-0.38,-483.18,0,504.85,3997.16,-2.1,135.2,0.16,58.01,5.09,86.5,36.13,2015.74,3145.72,27.83,0,16.3,295.46,NA,6.6,0.01,2.98,454.25,44.94
2025-02-18T14:45:00Z,-1.56,-484.45,0,506.4,4056.71,-2.2,135.25,0.16,58.19,0,85.83,46.41,2086.33,3094.88,27.8,0,16.53,299.75,NA,6.6,0.01,2.99,456.36,-25
2025-02-18T14:50:00Z,-0.12,-483.32,0,537,4066.48,-2.2,137.46,0.16,58.26,5.07,86.33,52.34,2111.11,3044.05,27.77,0,18.14,300.44,NA,6.7,0.01,3,461.36,34.75
2025-02-18T14:55:00Z,-68.14,-483.91,0,611.9,3969.55,-2.1,154.25,0.16,55.36,0,85.55,58.68,2063.35,2993.22,27.73,0,19.88,293.42,NA,7.29,0.01,2.85,472.52,34.38
2025-02-18T15:00:00Z,-45.12,-481.85,0,626.35,4034.59,-2.1,153.3,0.16,55.86,4.29,85.92,79.2,1939.37,2942.38,27.7,0,20.38,298.07,NA,7.25,0.01,2.87,484.42,60.5
2025-02-18T15:05:00Z,-36.9,-483.43,0,679.2,4034.48,-2.2,153.43,0.16,56.28,0,85.89,85.07,1971.49,2884.08,27.73,0,22.21,297.98,NA,7.26,0.01,2.89,491.27,-15
2025-02-18T15:10:00Z,-34.47,-484.13,0,665.75,4038.22,-2.1,180.44,0.16,55.45,0,85.73,76.93,2015.65,2825.78,27.77,0,22.98,298.21,NA,8.24,0.01,2.85,492.78,34.75
2025-02-18T15:15:00Z,-24.02,-482.01,0,670.6,4117.99,-2.1,210.86,0.16,55.98,25.66,86.48,60.26,2023.57,2767.49,27.8,0,23.58,304.21,NA,9.35,0.01,2.88,499.44,41.4
2025-02-18T15:20:00Z,-3.65,-483.83,0,527.9,4147.18,-2.1,255.91,0.16,50.04,0,85.92,61.13,2189.44,2709.19,27.83,0,18.6,306.65,NA,11,0.01,2.56,479.38,34.75
2025-02-18T15:25:00Z,-0.27,-481.04,0,546,4243.4,-2.1,260.1,0.16,52.69,19.94,86.36,55.9,2105.86,2650.89,27.87,0,19.52,313.82,NA,11.13,0.01,2.7,493.27,64.64
2025-02-18T15:30:00Z,-0.12,-481.52,0,513.3,4371.81,-2.1,259.39,0.16,53.1,67.12,86.86,64.71,2022.09,2592.59,27.9,0,18.36,323.34,NA,11.11,0.01,2.72,500.7,41.4
2025-02-18T15:35:00Z,-1.13,-483.06,0,550.1,4291.92,-2.2,255.41,0.16,52.64,50.24,85.84,70.89,2169.93,2519.14,27.8,0,20.34,317.58,NA,10.97,0.01,2.7,498.74,40.46
2025-02-18T15:40:00Z,-0.21,-481.63,0,488.1,4390,-2.2,257.14,0.16,52.63,64.96,85.32,75.59,2230.5,2445.69,27.7,0,17.95,324.78,NA,11.02,0.01,2.7,495.65,40.61
2025-02-18T15:45:00Z,-1.57,-483.22,0,436.8,4400.79,-2.1,295.2,0.16,52.6,67.71,85.49,65.86,2258.33,2372.24,27.6,0,15.78,325.55,NA,12.41,0.01,2.7,493.08,55.75
2025-02-18T15:50:00Z,-0.21,-481.4,0,392.55,4531.41,-2.2,301.19,0.16,54.32,93.46,86.31,78.35,2256.37,2298.78,27.5,0,14.77,334.98,NA,12.62,0.01,2.79,496.6,78.75
2025-02-18T15:55:00Z,-0.1,-479.87,0,409.55,4651.63,-2.1,340.94,0.16,56.79,133.03,86.5,141.57,2042.56,2225.33,27.4,0,15.94,343.8,NA,14.06,0.01,2.92,514.49,62.28
2025-02-18T16:00:00Z,-0.12,-239.85,0,360.95,4636.87,-2.1,337.79,0.16,57.7,180.05,95.89,145.52,1917.89,2151.88,27.3,0,13.89,342.76,NA,13.93,0.01,2.97,502.51,96.63
2025-02-18T16:05:00Z,-1.03,-241.26,0,324.8,4812.98,-2.1,334.25,0.16,58.35,35.14,86.39,163.86,1861.04,2091.4,27.23,0,12.74,356.24,NA,13.82,0.01,3,521.7,63.02
2025-02-18T16:10:00Z,-2.23,-240.2,0,356.9,4977.15,-2.1,366.49,0.16,58.55,19.52,86.25,152.68,1701.26,2030.91,27.17,0,14.38,367.67,NA,14.98,0.01,3.01,546.05,46.63
2025-02-18T16:15:00Z,-18.33,0,0,272.55,4905.59,-2.1,363.59,0.16,59.76,0.21,96.29,161.86,1712.13,1970.43,27.1,0,10.98,362.31,NA,14.89,0.01,3.08,523.02,44.94
2025-02-18T16:20:00Z,-6.64,0,0,288.2,4869.67,-2.1,362.57,0.16,59.49,1.27,85.59,176.74,1732.61,1909.94,27.03,0,11.58,359.84,NA,14.83,0.01,3.06,524.86,44.94
2025-02-18T16:25:00Z,-1.01,0,0,228.65,4926.6,-2.1,361.7,0.16,59.28,3.43,85.79,196.65,1852.15,1849.46,26.97,0,9.29,363.98,NA,14.81,0.01,3.05,515.6,34.75
2025-02-18T16:30:00Z,-2.35,0,0,266.2,4912.17,-2.1,487.57,0.16,58.92,0.1,85.79,205.53,1794.33,1788.97,26.9,0,10.59,362.97,NA,20.48,0.01,3.03,525.77,44.94
2025-02-18T16:35:00Z,-38.27,0,0,203.1,4978.51,-2.1,570.64,0.16,58.62,0.76,85.9,212.06,1771.89,1692.45,26.82,0,8.27,367.75,NA,24.22,0.01,3.02,530.16,38.91
2025-02-18T16:40:00Z,-44.21,0,0,232.6,5040.95,-1.9,599.3,0.16,56.42,9.98,86.32,217.63,1823.2,1595.94,26.73,0,9.71,372.33,NA,25.56,0.01,2.9,538.29,81.55
2025-02-18T16:45:00Z,-31.16,0,0,119.55,5162.52,-2.1,608.15,0.16,49.79,0,86.21,192.16,1827.93,1499.42,26.65,0,5.04,381.09,NA,25.85,0.01,2.55,536.4,55.75
2025-02-18T16:50:00Z,-34.25,0,0,75,5260.71,-2.1,610.16,0.16,56.12,0,85.9,181.21,1886.29,1402.9,26.57,0,3.16,388.05,NA,25.92,0.01,2.89,537.8,46.63
2025-02-18T16:55:00Z,-12,0,0,128.5,5244.06,-2.1,621.52,0.16,56.61,0,86.22,192.3,1902.48,1306.38,26.48,0,5.42,386.9,NA,26.33,0.01,2.91,545.9,55.75
2025-02-18T17:00:00Z,-0.2,0,0,183.7,5385.54,-2.1,626.43,0.16,56.33,18.82,86.26,197.59,1673.79,1209.87,26.4,0,7.89,397.18,NA,26.51,0.01,2.9,574.92,87.21
2025-02-18T17:05:00Z,-5.61,0,0,180.65,5537.81,-2.1,636.41,0.16,56.7,0.03,86.61,206.91,1634.34,1127.52,26.32,0,7.83,408.13,NA,26.87,0.01,2.92,587.93,78.75
2025-02-18T17:10:00Z,-42.2,0,0,165.5,5681.99,-2.1,645.62,0.16,56.26,0,86.3,204.43,1513.13,1045.18,26.23,0,7.27,419.34,NA,27.21,0.01,2.89,607.41,78.75
2025-02-18T17:15:00Z,-33.23,0,0,169.9,5763.43,-1.9,650,0.16,57.01,16.12,86.31,198.66,1460.15,962.83,26.15,0,7.65,425.9,NA,27.38,0.01,2.93,619.19,83.87
2025-02-18T17:20:00Z,-62.43,0,0,144.3,5839.09,-1.9,658.67,0.16,56.85,12.71,85.97,217.95,1398.32,880.49,26.07,0,6.63,431.55,NA,27.71,0.01,2.92,629.17,85.95
2025-02-18T17:25:00Z,-0.38,0,0,155.35,5911,-1.9,664.42,0.16,56.43,1.9,86.47,210.95,1366.59,798.14,25.98,0,7.3,436.69,NA,27.91,0.01,2.9,637.43,88.83
2025-02-18T17:30:00Z,-0.19,0,0,169,6029.61,-1.9,672.36,0.16,56.92,11.27,86.2,208.01,1287.91,715.8,25.9,0,8.16,445.37,NA,28.18,0.01,2.93,653.66,108.75
2025-02-18T17:35:00Z,-7.85,0,0,163.5,6178.35,-1.9,673.81,0.16,56.8,0,85.97,205.43,1178.62,650.44,25.83,0,7.93,457,NA,28.23,0.01,2.92,672.18,88.83
2025-02-18T17:40:00Z,-0.21,0,0,185.85,6079.93,-1.9,686.67,0.16,57.26,6.83,249.09,212.3,1053.83,585.09,25.77,0,9.09,449.15,NA,28.71,0.01,2.94,672.39,103.48
2025-02-18T17:45:00Z,-0.3,0,0,219.7,6241.94,-1.9,689.14,0.16,55.09,1.72,253.06,209.25,995.6,519.74,25.7,0,11,461.77,NA,28.79,0.01,2.83,692.24,122.91
2025-02-18T17:50:00Z,-0.21,0,0,203.8,6376.03,-1.9,692.83,0.16,54.71,17.38,258.33,201.59,882.51,454.38,25.63,0,10.43,472.32,NA,28.95,0.01,2.81,707.07,135.35
2025-02-18T17:55:00Z,-0.11,0,0,199.7,6504.11,-1.8,692.66,0.16,57.13,35.88,328.2,202.45,721.51,389.03,25.57,0,10.33,482.3,NA,28.92,0.01,2.94,720.99,166.33
2025-02-18T18:00:00Z,-0.1,0,0,99.15,6567.66,-1.7,688.98,0.16,57.39,85.96,580.48,214.26,584.48,323.67,25.5,0,5.3,487.14,NA,28.76,0.01,2.95,698.72,171.93
2025-02-18T18:05:00Z,-0.11,0,-5.05,0,6599.01,-1.7,689.66,0.16,55.78,134.14,577.25,201.81,459.53,281.67,25.43,0.3,0,489.63,NA,28.8,0.01,2.86,695.27,225.75
2025-02-18T18:10:00Z,-0.11,0,-33.95,0,6619.86,-1.7,692.7,0.16,56.69,157.2,611.78,187.4,357.31,239.66,25.37,2.04,0,491.13,NA,28.91,0.01,2.91,703.38,143.53
2025-02-18T18:15:00Z,-0.11,0,0,34.6,6614.53,-1.5,702.49,0.16,55.3,224.41,559.37,175.03,248,197.65,25.3,0,1.95,490.83,NA,29.29,0.01,2.85,720.67,284.95
2025-02-18T18:20:00Z,-0.27,0,0,60.2,6637.71,-1.5,698.03,0.16,53.94,240.18,619.42,184.96,143.69,155.65,25.23,0,3.47,492.42,NA,29.12,0.01,2.78,730.35,163.55
2025-02-18T18:25:00Z,-0.11,0,0,106.1,6606.11,-1.5,691.2,0.16,53.33,265.07,603.92,190.17,90.81,113.64,25.17,0,6.04,490.23,NA,28.81,0.01,2.74,744.58,284.95
2025-02-18T18:30:00Z,-0.11,0,0,104.85,6656.87,-1.5,695.67,0.16,55.86,272.1,615.93,182.85,55.63,71.64,25.1,0,6.02,494.04,NA,28.94,0.01,2.88,750.88,163.95
2025-02-18T18:35:00Z,-0.1,0,0,133.6,6610.96,-1.5,700.25,0.16,52.85,314.62,613.17,179.94,28.25,60.04,25.07,0,7.47,490.79,NA,29.13,0.01,2.72,755.06,225.75
2025-02-18T18:40:00Z,-0.13,0,0,191.95,6634.69,-1.5,710.13,0.16,48.1,270.23,606.45,188.15,8.55,48.45,25.03,0,10.84,492.47,NA,29.5,0.01,2.47,771.9,277
2025-02-18T18:45:00Z,-0.11,0,0,207.3,6654.04,-1.5,708.09,0.16,53.92,213.83,612.2,190.03,3.12,36.86,25,0,11.18,493.99,NA,29.42,0.01,2.77,780.37,144.61
