date,Battery (Charging) - MW,Pumps - MW,Coal (Brown) - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-03T11:05:00Z,-586.92,-571.03,3980.13,8262.8,26.96,0,156.5,225.16,47.45,87.85,45.72,0.56,916.63,3506.33,4015.51,7651.01,389,614.51,0.05,0,7.23,7.7,2.39,4.32,2.34,444.11,46.29
2025-06-03T11:10:00Z,-559.51,-571.49,3993.19,8244.71,32.33,0,154.75,207.72,47.48,11.06,46.18,0.3,863.46,3529.36,4156.71,7724.49,390.29,613.12,0.06,0,7.15,7.11,2.39,0.54,2.37,440.32,55.37
2025-06-03T11:15:00Z,-608.84,-570.68,3993.88,8182.87,40.13,0,158.63,204.57,47.76,10.79,47.5,0.39,816.57,3627.48,4073.92,7797.96,390.33,608.6,0.07,0,7.33,7,2.4,0.53,2.44,439.37,46.29
2025-06-03T11:20:00Z,-686.54,-570.28,3989.88,8118.86,38.38,0,154.5,206.54,47.57,0,47.51,0.29,827.65,3736.12,4025.6,7871.44,389.96,603.87,0.07,0,7.14,7.07,2.39,0,2.44,437.12,44.37
2025-06-03T11:25:00Z,-892.19,-565.48,4049.19,8260.7,38.02,-0.1,172.5,207.14,47.74,0,47.25,127.83,891.93,3757.26,3887.44,7944.92,395.74,614.23,0.07,0,7.98,7.09,2.4,0,2.43,441.81,24.48
2025-06-03T11:30:00Z,-789.13,-567.61,4036.38,8182.44,35.91,-0.1,171.63,206.71,47.13,0,47.45,127.77,904.25,3627.71,3953.05,8018.39,394.47,608.46,0.06,0,7.94,7.07,2.37,0,2.44,438.32,43.66
2025-06-03T11:35:00Z,-885.14,-570.59,3965.59,8013.57,35.32,-0.1,156.38,207.14,47.77,0,45.82,127.29,889.88,3642.68,4039.49,8075.64,387.58,596.08,0.06,0,7.23,7.09,2.4,0,2.35,433.01,23.72
2025-06-03T11:40:00Z,-951.02,-658.52,3975.22,8033.44,35.05,-0.1,154.38,207.16,47.62,0,45.76,127.24,850.53,3630.85,4199.87,8132.89,388.51,597.49,0.06,0,7.13,7.09,2.4,0,2.35,433.35,20.01
2025-06-03T11:45:00Z,-930.62,-749.62,4000.22,7990.52,34.97,-0.1,160,205.97,48.09,0,46.82,127.27,796.58,3665.69,4281.2,8190.13,391,594.25,0.06,0,7.4,7.05,2.42,0,2.4,432.59,32.56
2025-06-03T11:50:00Z,-801.23,-755.64,4058.63,8124.49,34.27,-0.1,179.38,206.17,47.9,0,47.02,139.6,803.27,3674.67,3966.38,8247.38,396.64,604.02,0.06,0,8.29,7.05,2.41,0,2.41,437.96,35.5
2025-06-03T11:55:00Z,-822.44,-759.01,3991.75,7894.68,32.16,-0.1,159.5,205.26,48.06,0,44.9,127.45,858.45,3726.82,4010.85,8304.63,390.12,587.17,0.06,0,7.38,7.02,2.42,0,2.3,429.78,44.69
2025-06-03T12:00:00Z,-724.1,-761.66,3986.16,7847.16,31.53,-0.1,155.88,207.29,48.23,0,44.17,127.34,870.16,3756.11,3805.01,8361.87,389.56,583.62,0.06,0,7.2,7.09,2.43,0,2.27,428.99,12.42
2025-06-03T12:05:00Z,-669.05,-756.75,3957.53,7942.55,30.56,0,172,207.31,47.84,0,46.62,9.33,857.72,3752.45,3849.57,8345.74,387.11,590.46,0.05,0,7.96,7.09,2.41,0,2.39,430.67,46.36
2025-06-03T12:10:00Z,-571.03,-757.6,4022.56,7874.77,29.48,0,168,206.22,47.78,0,46.67,6.38,741.8,3806,3954.94,8329.6,393.15,585.47,0.05,0,7.77,7.06,2.4,0,2.39,429.29,53.3
2025-06-03T12:15:00Z,-515.22,-757.97,4034.84,7861.23,29.49,0,164.75,206.02,48.15,0,46,0.49,727.11,3814.79,3882.01,8313.46,394.3,584.52,0.05,0,7.62,7.05,2.42,0,2.36,430.08,35.95
2025-06-03T12:20:00Z,-443.12,-757.33,3957.94,7748.03,29.97,0,154.88,206.76,47.99,0,45.16,0.37,714,3826.47,4014.53,8297.33,386.83,576.19,0.05,0,7.16,7.07,2.41,0,2.32,423.25,35.95
2025-06-03T12:25:00Z,-547.42,-756.94,4004.03,7733.64,29.89,0,160.25,206.64,47.84,0,44.67,1.08,720.43,3848.89,3973.64,8281.19,391.35,574.85,0.05,0,7.41,7.07,2.41,0,2.3,426.17,35.95
2025-06-03T12:30:00Z,-540.85,-759.59,3930.41,7673.41,29.49,0,157.88,207.96,47.86,0,46.25,0.81,704.88,3931.74,3868.02,8265.05,384.21,570.3,0.05,0,7.3,7.12,2.41,0,2.38,423.94,20.01
2025-06-03T12:35:00Z,-546.64,-756.28,3816.5,7755.16,29.5,0,166.38,207.04,47.45,0,47.34,4.08,689.73,4086.43,3792.81,8205.6,373.42,576.28,0.05,0,7.7,7.08,2.39,0,2.44,422.3,35.95
2025-06-03T12:40:00Z,-461.86,-759.98,3803.31,7566.22,28.89,0,155.38,206.59,47.18,0,48.19,141.98,672.02,4230.22,3777.08,8146.15,371.9,562.41,0.05,0,7.18,7.07,2.37,0,2.48,414.53,20.01
2025-06-03T12:45:00Z,-574.67,-760.63,3719.28,7634.91,29.8,0,152.5,206.62,47.01,0,48.93,0.94,684.28,4283.37,3894.76,8086.69,363.87,567.45,0.05,0,7.04,7.07,2.36,0,2.52,415.4,35.5
2025-06-03T12:50:00Z,-584.92,-757.31,3694.13,7703.59,29.92,0,162,206.71,47.32,0,51.03,1.04,660.92,4303.62,3863.4,8027.24,361.37,572.47,0.05,0,7.49,7.07,2.38,0,2.63,417.44,20.01
2025-06-03T12:55:00Z,-605.69,-759.88,3570.53,7677.6,28.18,0,157.75,206.04,47.42,0,50.68,137.93,687.11,4316.19,3842.06,7967.78,349.43,570.74,0.05,0,7.3,7.05,2.38,0,2.62,412.64,20.01
2025-06-03T13:00:00Z,-511.14,-757.49,3574.03,7792.83,26.46,0,165.25,206.74,47.44,0,50.66,10.06,682.76,4241.48,3764,7908.33,349.91,579.3,0.05,0,7.64,7.07,2.39,0,2.61,418.64,35.95
2025-06-03T13:05:00Z,-445.22,-757.7,3598.63,7757.64,33.28,0,163.38,205.76,47.45,0,51.55,2.97,743.7,4217.78,3700.69,7875.89,352.11,576.81,0.06,0,7.56,7.04,2.39,0,2.66,418.57,36.43
2025-06-03T13:10:00Z,-668.23,-756.7,3690.72,7797.57,32.17,-0.1,164.75,204.21,47.29,0,51.15,3.16,755.11,4094.64,3890.64,7843.44,361.03,579.79,0.06,0,7.62,6.99,2.38,0,2.64,424.53,25.86
2025-06-03T13:15:00Z,-495.08,-758.84,3612.19,7730.43,32.98,0,160,205.75,46.93,0,51.73,3.89,750.61,4057.86,4052.45,7810.99,353.41,574.81,0.06,0,7.4,7.04,2.36,0,2.67,417.17,67.61
2025-06-03T13:20:00Z,-638.29,-757.86,3684.78,7735.75,30.99,0,160.63,204.45,46.68,0,51.88,0.01,722.6,3922.85,4238.27,7778.55,360.45,575.23,0.05,0,7.43,7,2.35,0,2.67,421.69,47.33
2025-06-03T13:25:00Z,-797.57,-761.68,3734.72,7660.87,29.63,0,154,205.46,47.12,0,49.53,0.02,674.46,4002.4,4304.57,7746.1,365.28,569.73,0.05,0,7.12,7.03,2.37,0,2.56,423.29,25.95
2025-06-03T13:30:00Z,-873.99,-758.34,3667.44,7687.82,31.64,0,153.38,205.53,47.18,0,48.12,0,661.14,4185.25,4408.46,7713.66,358.76,571.69,0.06,0,7.09,7.03,2.37,0,2.48,419.24,9.06
2025-06-03T13:35:00Z,-818.81,-758.91,3504.66,7729.09,35.18,0,157.38,205.46,47.29,0,46.76,0,612.66,4343.73,4433.1,7613.23,343.29,574.75,0.06,0,7.27,7.03,2.38,0,2.41,414.22,19.19
2025-06-03T13:40:00Z,-791.1,-754.53,3463.44,7736.46,32.4,0,161.13,206.45,47.54,0,46.22,0.47,606.99,4360.06,4472.88,7512.8,339.49,575.29,0.06,0,7.45,7.06,2.39,0,2.38,413.62,22.01
2025-06-03T13:45:00Z,-894.39,-752.81,3675.09,7912.09,30.48,0,173.88,205.43,47.14,0,45.81,5.47,649.34,4295.83,4309.6,7412.37,359.79,588.1,0.05,0,8.04,7.03,2.37,0,2.36,428.28,24.55
2025-06-03T13:50:00Z,-872.86,-756.6,3677.63,7728.34,38.86,0,157.88,205.23,47.71,0,46.16,0.31,625.44,4288.98,4487.66,7311.94,359.75,574.65,0.07,0,7.3,7.02,2.4,0,2.38,424.02,20.57
2025-06-03T13:55:00Z,-881.33,-753.05,3758.78,7871.17,29.78,0,172.13,200.02,47.72,0,46.1,2.75,660.38,4291.5,4437.05,7211.51,367.65,585.15,0.05,0,7.96,6.99,2.4,0,2.38,430.75,35.95
2025-06-03T14:00:00Z,-722.07,-754.3,3806.88,7781.41,34.08,0,164.88,201.54,47.28,0,46.34,2.01,739.48,4199.25,4349.45,7111.08,372.28,578.67,0.06,0,7.63,6.99,2.38,0,2.39,431.17,35.95
2025-06-03T14:05:00Z,-750.49,-757.96,3891.38,7746.03,37.53,0,164.88,204.15,47.01,0,46.53,137.65,741.39,4209.3,4243.11,6974.84,380.42,576.12,0.07,0,7.63,6.99,2.36,0,2.4,434.81,35.95
2025-06-03T14:10:00Z,-690.64,-759.57,3806.31,7625.19,34.63,0,155.38,255.06,47.38,0,46.34,140.57,709.16,4438.93,4147.43,6838.59,372.2,567.27,0.06,0,7.18,8.74,2.38,0,2.39,430.04,19.19
2025-06-03T14:15:00Z,-756.93,-757.75,3701.94,7694.13,35.25,0,156.88,265.09,47.5,0,46.37,140.68,660.84,4658.61,4071.46,6702.35,362.36,572.27,0.06,0,7.25,9.08,2.39,0,2.39,430.11,8.68
2025-06-03T14:20:00Z,-484.07,-754.01,3624.78,7735.78,35.32,0,164.13,264.09,52.52,0,45.84,156.9,652.32,4690.53,3800.15,6566.11,355.13,575.36,0.06,0,7.59,9.05,2.7,0,2.37,430.39,25.82
2025-06-03T14:25:00Z,-457.08,-754.63,3740.63,7709.22,32.45,0,162,279.45,47.81,0,45.82,141.66,682.59,4626.77,3855.95,6429.86,366.05,573.33,0.06,0,7.49,9.61,2.4,0,2.37,434.62,21.02
2025-06-03T14:30:00Z,-485.6,-756.22,3823.97,7712.77,33.77,0,161,326.31,47.58,0,48.31,140.58,656.05,4548.29,3934.25,6293.62,373.89,573.65,0.06,0,7.45,11.18,2.39,0,2.5,440.01,35.95
2025-06-03T14:35:00Z,-527.57,-757.25,3877.88,7721.63,36.21,0,157.5,329.94,48.04,0,48.09,140.39,642.82,4548.21,4085.25,6118.53,379.13,574.22,0.06,0,7.28,11.3,2.42,0,2.48,442.88,8.95
2025-06-03T14:40:00Z,-387.89,-756.76,3800.63,7776.96,34.66,0,160.38,364.05,47.78,0,48.53,139.31,635.93,4618.33,4038.97,5943.44,371.93,578.21,0.06,0,7.42,12.53,2.4,0,2.51,442.13,20.01
2025-06-03T14:45:00Z,-254.01,-752.58,3920.88,7867.2,38.08,0,167.38,411.05,47.87,0,48.2,157.76,657.41,4655.74,3615.38,5768.35,383.46,584.84,0.07,0,7.74,14.23,2.41,0,2.49,453.26,50.02
2025-06-03T14:50:00Z,-231.73,-753.19,4015.41,8013.48,35.69,0,164.13,510.37,47.73,0,48.3,20.41,677.1,4726.43,3462.18,5593.25,392.43,595.63,0.06,0,7.59,17.65,2.4,0,2.5,464.09,32.83
2025-06-03T14:55:00Z,-260.02,-514.04,4020.28,7944.74,36.84,0,164.13,585.88,48.18,0,48.35,8.53,690.77,4750.16,3483.8,5418.16,392.91,590.57,0.06,0,7.59,20.2,2.42,0,2.5,461.49,59.73
2025-06-03T15:00:00Z,-212.21,-513.32,4012.88,8051.52,39.85,0,162.75,585.82,47.03,0,48.35,1.47,706.7,4748.02,3497.74,5243.07,392.17,598.46,0.07,0,7.53,20.2,2.37,0,2.5,464.79,61.33
2025-06-03T15:05:00Z,-243.82,-513.54,4020.5,8273.54,41.15,0,163,587.3,47.26,0,48.4,1.56,734.08,4748.73,3458.04,5031.4,392.92,614.69,0.07,0,7.54,20.25,2.38,0,2.5,472.93,35.95
2025-06-03T15:10:00Z,-221.52,-515.59,3980.63,8295.36,36.77,0,179.13,582.29,48,0,48.52,0.33,826.08,4645.56,3643.98,4819.72,389.05,616.5,0.06,0,8.26,20.06,2.41,0,2.51,472.76,35.95
2025-06-03T15:15:00Z,-163.49,-515.51,3917.56,8310.17,39.13,0,202.75,580.97,47.12,0,47.27,0.34,825.46,4623.71,3770.98,4608.05,382.97,617.67,0.07,0,9.33,20.02,2.37,0,2.44,472.28,35.95
2025-06-03T15:20:00Z,-192.91,-516,3930.38,8371.26,35.63,0,206.63,582.76,47.34,0,45.87,0.42,817.7,4729.45,3882.43,4396.37,384.21,622.2,0.06,0,9.51,20.08,2.38,0,2.37,474.22,20.01
2025-06-03T15:25:00Z,-74.37,-270.53,3852.5,8623.44,34.42,-0.1,220.38,640.11,47.5,0,46.16,23.46,805.27,4744.09,3524.34,4184.7,376.9,640.79,0.06,0,10.15,22.16,2.39,0,2.38,479.44,52.18
2025-06-03T15:30:00Z,-14.28,-269.64,3996.56,8818.94,33.56,-0.1,220.75,641.73,46.87,0,46.45,81.6,867.8,4794.93,3110.41,3973.02,390.6,655.27,0.06,0,10.16,22.22,2.36,0,2.4,493.26,73.71
2025-06-03T15:35:00Z,-7.12,-270.14,4065.16,9135.18,33.27,0,223,647.35,47.32,0,46.61,90,986.85,4771.89,2956.36,3741.1,397.19,678.46,0.06,0,10.27,22.4,2.38,0,2.4,504.71,75
2025-06-03T15:40:00Z,-94.97,-270.64,4009.28,9420.54,32.08,0,213.25,709.38,46.91,0,47.26,34.5,1092.96,4734.86,3006.77,3509.18,391.81,699.42,0.06,0,9.82,24.65,2.36,0,2.43,512.12,82.45
2025-06-03T15:45:00Z,-170.81,-271.35,4009,9600.23,34.66,0,211.38,776.86,47.16,0,46.31,18.68,1083.77,4762.72,3147.49,3277.26,391.71,712.74,0.06,0,9.73,27.04,2.37,0,2.39,517.53,80.96
2025-06-03T15:50:00Z,-45.37,-270.84,4051.69,9844.05,39.27,0,218.13,782.89,45.66,0,46.53,24.7,1080.43,4826.69,2977.58,3045.34,395.86,730.67,0.07,0,10.05,27.4,2.3,0,2.4,525.94,85.83
2025-06-03T15:55:00Z,-40.66,-190.7,4033.91,9892.5,33.69,-0.1,214.75,815.3,45.68,0,46.18,47.41,1283.39,4762.66,2902.11,2813.42,394.15,734.44,0.06,0,9.89,28.48,2.3,0,2.38,527.41,126.8
2025-06-03T16:00:00Z,-21.99,-188.6,4051.44,10218.93,29.7,-0.1,220.5,931.84,45.63,0,46.38,108.56,1363.93,4680.91,2779.25,2581.5,395.84,758.39,0.05,0,10.16,32.39,2.3,0,2.39,537.04,140.11
2025-06-03T16:05:00Z,-7.37,-190.3,4062.69,10525.33,27.83,0,254.5,977.57,45.66,0,44.87,147.69,1524.88,4616.35,2523.02,2356.11,396.93,781.69,0.05,0,11.7,33.92,2.3,0,2.31,548.03,137.96
2025-06-03T16:10:00Z,-57.28,0,4046.66,10833.05,23.4,0,231.63,975.39,45.94,0,45.2,200.74,1612.56,4652.63,2275.69,2130.72,395.38,804.96,0.05,0,10.67,33.84,2.31,0,2.33,555.01,143.22
2025-06-03T16:15:00Z,-100.56,0,4041.81,10986.8,19.08,0,280.13,972.6,126.44,0,46.36,118.11,1947.68,4700.53,1994.34,1905.32,394.9,816.15,0.05,0,12.91,33.74,6.73,0,2.39,562.24,159.24
2025-06-03T16:20:00Z,-29.15,0,4020.56,11081.33,15.13,0,308.5,1018.07,135.67,0,47.25,70.86,2119.08,4663.18,1883.49,1679.93,392.8,822.99,0.05,0,14.18,35.39,7.23,0,2.44,566.41,155.71
2025-06-03T16:25:00Z,-7.05,0,4068.5,11311.16,11.67,0,358.25,1081.55,149.46,0,47.73,199.42,2262.4,4618.46,1613.74,1454.54,397.53,839.88,0.05,0,16.44,37.67,8,0,2.46,575.06,160
2025-06-03T16:30:00Z,-7.31,0,4055.91,11562.79,10.42,0,388,1137.02,183.26,0,46.98,180.32,2433.16,4636.3,1429.94,1229.14,396.26,858.57,0.05,0,17.78,39.68,10.03,0,2.43,582.63,222.76
2025-06-03T16:35:00Z,-6.74,0,4034.53,11772.74,10.48,0,388.25,1139.88,272.28,0,45.88,257.2,2482.7,4624.4,1191.84,1084.37,394.2,874.29,0.05,0,17.8,39.81,14.84,0,2.37,590.53,137.96
2025-06-03T16:40:00Z,-15.31,0,4067.69,11943.27,8.94,0,367.13,1143.09,423.04,82.58,44.88,203.74,2665.66,4561.63,960.72,939.6,397.45,887.42,0.05,0,16.84,39.91,22.42,4.06,2.31,600.28,140.52
2025-06-03T16:45:00Z,-28.88,0,4031.53,12138.46,9.36,0,368.5,1194.63,558.75,190.75,47.01,143.62,2782.74,4529.89,753.76,794.83,393.9,902.43,0.05,0,16.86,41.67,29.09,9.37,2.42,608.74,160
2025-06-03T16:50:00Z,-7.48,0,4051.91,12279.07,6.48,0,389.75,1206.14,739.18,194.51,46.9,182.51,3002.93,4463.13,598.78,650.06,395.87,912.77,0.05,0,17.87,42.13,37.65,9.56,2.41,612.13,160
2025-06-03T16:55:00Z,-12.26,0,4034.59,12360.92,5.69,0,408.25,1205.4,913.17,190.51,46.71,340.98,3109.1,4355.32,441.42,505.29,394.19,919.31,0.05,0,18.76,42.12,46.07,9.36,2.4,615.91,157.72
2025-06-03T17:00:00Z,-7.14,0,4054.5,12494.31,-1.79,0,431,1303.23,1029.49,194.7,46.82,437.04,3116.06,4279.94,321.72,360.51,396.14,929.6,0.04,0,19.85,45.44,51.69,9.57,2.41,622.12,160
2025-06-03T17:05:00Z,-6.99,0,4031.94,12577.66,0.82,0,449.25,1309.54,1122.96,191.58,46.74,390.27,3319.75,4270.2,233.38,310.59,393.94,936.1,0.04,0,20.73,45.67,55.98,9.41,2.4,622.04,170.23
2025-06-03T17:10:00Z,-8.46,0,4014.41,12615.04,-0.47,0,508.75,1319.19,1201.06,190.57,49.28,268.82,3459.69,4305.6,160.31,260.66,392.24,938.84,0.04,0,23.47,46.03,60.01,9.36,2.54,623.42,149.66
2025-06-03T17:15:00Z,-7.89,0,4024,12663,0.71,0,577.13,1328.14,1319.67,191.88,49.15,405.31,3301.33,4426.04,106.78,210.74,393.18,942.02,0.04,0,26.62,46.35,66.15,9.43,2.53,623.73,162.42
2025-06-03T17:20:00Z,-12.27,0,4018.69,12686.85,2.83,0,596.5,1335.51,1369.58,190.02,49.43,265.37,3598.96,4440.64,75.61,160.81,392.66,944.07,0.05,0,27.53,46.61,68.57,9.34,2.55,621.87,159.84
2025-06-03T17:25:00Z,-7.88,0,4028.41,12730.26,4.84,-0.1,597.5,1334.95,1418.11,191.13,50.78,557.3,3507.26,4471.12,45.95,110.89,393.61,947.3,0.05,0,27.58,46.59,70.92,9.39,2.62,619.02,172.74
2025-06-03T17:30:00Z,-7.36,0,4055.88,12775.39,8.14,0,604.63,1345.36,1486,194.86,49.29,609.73,3828.39,4397.61,24.05,60.96,396.27,950.53,0.06,0,27.91,46.94,74.39,9.58,2.54,614.91,211.65
2025-06-03T17:35:00Z,-7.95,0,3997.19,12705.73,5.14,0,592.5,1322.03,1535.22,188.71,50.08,837.08,3829.57,4383.13,12.94,51.24,390.57,945.54,0.05,0,27.34,46.14,77.04,9.27,2.58,609.52,160.76
2025-06-03T17:40:00Z,-6.92,0,4028.88,12793.12,7.84,0,593.5,1334.69,1569.94,203.97,49.87,884.94,3809.15,4400.89,7.83,41.51,393.66,952.02,0.06,0,27.38,46.58,78.83,10.02,2.57,610.16,174.89
2025-06-03T17:45:00Z,-7.46,0,4018.94,12783.12,1.23,0,598.5,1332.95,1568.59,199.73,48.36,1013.18,3904.78,4416.13,3.89,31.79,392.7,951.35,0.05,0,27.62,46.52,78.77,9.82,2.49,605.47,211.65
2025-06-03T17:50:00Z,-8.56,0,4010.31,12792.15,-3.36,0,596,1332.96,1625.29,207.05,48.27,1002.72,3921.45,4478.09,2.14,22.07,391.86,952.13,0.04,0,27.51,46.53,81.39,10.17,2.48,604.31,208.09
2025-06-03T17:55:00Z,-1.86,0,4045.88,12565.01,-5.87,-0.1,600.63,1347.29,1665.05,209.54,48.78,1081.2,3951.25,4571.43,1.11,12.34,395.3,935.23,0.03,0,27.72,47.02,83.23,10.3,2.51,598.71,249.74
2025-06-03T18:00:00Z,-6.86,0,4011.25,12489.99,-3.37,-0.1,638.75,1330.63,1661.17,205.65,48.64,1155.29,3934.85,4591.32,0.91,2.62,391.94,929.72,0.04,0,29.44,46.44,83.04,10.11,2.5,596.08,230.91
2025-06-03T18:05:00Z,-7.08,0,4005.5,12426.26,-3.66,-0.1,606.88,1330.89,1661.44,207.31,47.17,1202.67,3922.22,4610,0.91,0,391.39,924.73,0.04,0,28,46.45,83.06,10.19,2.42,594.3,194.63
2025-06-03T18:10:00Z,-7.02,0,4023.25,12485.9,-0.16,-0.1,630.38,1337.34,1668.14,207.83,47.32,1137.78,3858.43,4717.29,0.91,0,393.11,929.2,0.04,0,29.07,46.68,83.38,10.21,2.43,595.52,211.65
2025-06-03T18:15:00Z,-7.77,0,4010.06,12469.18,-6.47,-0.1,667,1334.34,1666.35,206.76,47.33,1099.35,3849.27,4811.24,0.91,0,391.82,928.1,0.03,0,30.72,46.58,83.29,10.16,2.43,594.34,162.83
2025-06-03T18:20:00Z,-7.6,0,4030.75,12479.18,-3.18,-0.1,693.63,1340.01,1670.21,205.84,47.54,1090.57,3732.55,4896.47,0.91,0,393.84,928.73,0.04,0,31.93,46.77,83.48,10.12,2.44,595.43,163.29
2025-06-03T18:25:00Z,-7.53,0,4033.56,12417.87,-6.18,-0.1,708.25,1344.05,1670.53,208.1,48.38,1071.23,3817,4941.81,0.87,0,394.1,923.79,0.03,0,32.59,46.91,83.49,10.23,2.49,592.56,219.27
2025-06-03T18:30:00Z,-8.44,0,4014.75,12495.96,-2.33,-0.1,704.75,1337.72,1665.2,206.99,48.54,896.45,3849.8,4924.47,1.09,0,392.27,929.93,0.04,0,32.43,46.7,83.23,10.17,2.5,596.23,160
2025-06-03T18:35:00Z,-7.35,0,4041.91,12514.68,3.06,0,706.5,1349.51,1672.18,209.03,48.56,1064.18,3662.93,4897.75,0.87,0,394.92,931.23,0.05,0,32.5,47.1,83.58,10.27,2.5,597.6,160
2025-06-03T18:40:00Z,-7.81,0,4013.88,12484.45,-2.43,0,705.25,1339.15,1667.82,204.79,48.72,1044.84,3638.61,4969.64,0.89,0,392.21,929.01,0.04,0,32.45,46.75,83.37,10.06,2.51,596.41,160.76
2025-06-03T18:45:00Z,-8.7,0,4014.97,12458.38,-2.43,0,707,1340.9,1669.57,206.36,48.22,834.98,3757.69,5009.3,0.87,0,392.32,926.8,0.04,0,32.53,46.81,83.46,10.14,2.48,597.09,160
2025-06-03T18:50:00Z,-7.29,0,4042.5,12576.88,-1.14,0,709.88,1353.04,1671.03,209.9,48.53,857.81,3587.32,5012.67,0.87,0,395,935.96,0.04,0,32.66,47.23,83.51,10.31,2.5,601.64,160
2025-06-03T18:55:00Z,-16.55,0,4009.03,12572.81,-0.97,0,705.13,1339.16,1664.41,205.8,48.34,670.08,3719.33,5004.7,0.87,0,391.75,935.68,0.04,0,32.45,46.75,83.19,10.11,2.49,602.55,160
2025-06-03T19:00:00Z,-8.41,0,4030.72,12618.78,5.44,0,709.88,1349.8,1670.01,209.48,48.61,684.49,3544.85,5096.37,0.87,0,393.83,939.09,0.05,0,32.66,47.12,83.46,10.29,2.5,604.39,160
2025-06-03T19:05:00Z,-15.08,0,4004.81,12592.36,-0.76,0,704,1337.51,1663.27,206.81,48.42,634.19,3539.22,5116.17,0.87,0,391.34,937.14,0.04,0,32.39,46.7,83.14,10.16,2.49,604.75,160
2025-06-03T19:10:00Z,-33.69,0,3997.06,12504.97,-4.36,0,703,1334.8,1663.22,206.01,48.97,509.02,3522.55,5202.9,0.87,0,390.55,930.3,0.04,0,32.35,46.6,83.13,10.12,2.52,605.2,149.66
2025-06-03T19:15:00Z,-9.6,0,4027.47,12592.6,-3.47,-0.1,709.13,1346.38,1670.95,209.89,48.35,419.35,3333.54,5374.2,0.87,0,393.53,937.02,0.04,0,32.63,47,83.51,10.31,2.49,608.3,153.99
2025-06-03T19:20:00Z,-14.77,0,3998.44,12506.22,-3.27,-0.1,704.5,1315.78,1667.59,205.16,48.74,396.88,3298.23,5477.78,0.87,0,390.71,930.39,0.04,0,32.41,45.96,83.35,10.08,2.51,606.22,141.23
2025-06-03T19:25:00Z,-13.7,0,4011.44,12555.36,-3.65,-0.1,689.63,1303.28,1669.89,100.83,48.45,288.45,3300.62,5522.74,0.87,0,391.97,934.06,0.04,0,31.7,45.56,83.46,4.96,2.49,608.36,141.14
2025-06-03T19:30:00Z,-12.14,0,4032.13,12622.64,-9.46,-0.1,678.25,1314.59,1607.7,155.99,49.02,214.1,3327.63,5480.73,0.87,0,393.99,939,0.03,0,31.14,45.95,80.46,7.67,2.52,611.26,128.52
2025-06-03T19:35:00Z,-14.81,0,4013.75,12604.45,-10.16,-0.1,641.88,1253.65,1669.48,94.97,48.61,319.82,3295.58,5388.64,0.67,0,392.18,937.69,0.03,0,29.44,43.9,83.44,4.67,2.5,611.68,155.36
2025-06-03T19:40:00Z,-19.82,0,4005.31,12601.37,-6.06,-0.1,623.25,1296.57,1604.62,206.09,50.49,152.01,3217.79,5456.01,0.67,0,391.35,937.46,0.03,0,28.64,45.33,80.3,10.13,2.6,614.98,142.86
2025-06-03T19:45:00Z,-13.19,0,4036.41,12573.24,-5.66,-0.1,577.75,1314.93,1600.31,200.5,49.69,187.5,3174.98,5476.12,0.67,0,394.41,934.9,0.03,0,26.55,45.97,80.09,9.85,2.56,614.69,132.72
2025-06-03T19:50:00Z,-12.04,0,4034.03,12652.02,-3.25,0,521.75,1311.31,1679.07,94.51,50.2,185.27,3179.54,5365.99,0.67,0,394.16,941.17,0.04,0,23.96,45.84,83.91,4.64,2.58,617.9,137.96
2025-06-03T19:55:00Z,-13.02,0,4016.22,12636.88,-2.06,0,484.75,1307.62,1634.71,95.75,50.04,139.56,3196.47,5439.02,0.67,0,392.43,940.07,0.04,0,22.22,45.71,81.77,4.71,2.58,616.64,137.96
2025-06-03T20:00:00Z,-15.29,0,4015.97,12642.3,-11.16,0,437.25,1305.63,1600.76,148.38,49.25,77.5,3176.46,5479.35,0.67,0,392.38,940.4,0.02,0,20.02,45.64,80.13,7.29,2.54,617.88,135.63
2025-06-03T20:05:00Z,-23.19,0,4005.56,12575.96,-21.36,0,376.38,1300.81,1598.04,94.42,48.27,98.02,3169.72,5481.89,0.67,0,391.4,935.3,0.01,0,17.21,45.48,80,4.64,2.48,617.24,134.66
2025-06-03T20:10:00Z,-13.08,0,4032.69,12599.57,-20.46,0,363.38,1295.66,1562.13,96.79,50.13,163.83,3063.24,5477.03,0.83,0,394.01,936.86,0.01,0,16.61,45.33,78.32,4.76,2.58,618.79,160
