date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,Distillate - MW,Distillate Emissions Vol - tCO₂e
2025-04-14T02:25:00Z,-12.21,0,-511.5,0,5243.01,-0.8,115.33,0.95,45.15,1.45,86.09,823.79,-0.1,0,17.95,32.22,0,389.58,NA,5.89,0.05,2.3,757.57,103.65,NA,NA
2025-04-14T02:30:00Z,-12.49,0,-554.6,0,5260.61,-0.9,114.92,0.95,45.35,0,85.53,831.46,-0.1,0,17.9,34.92,0,390.9,NA,5.87,0.05,2.31,757.35,100.48,NA,NA
2025-04-14T02:35:00Z,-10.23,0,-533.6,0,5232.94,-0.9,115.08,0.95,45.91,0.16,85.66,818.77,-0.1,0,17.93,33.63,0,388.76,NA,5.88,0.05,2.34,757.77,98.83,NA,NA
2025-04-14T02:40:00Z,-14.21,0,-521.3,0,5199.6,-0.9,114.07,0.95,42.57,0.33,85.84,814.4,-0.1,0,17.97,32.84,0,386.13,NA,5.83,0.05,2.17,757.88,98.45,NA,NA
2025-04-14T02:45:00Z,-9.9,0,-493.6,0,5155.73,-0.7,115.48,0.95,43.19,17.46,86,795.89,-0.1,0,18,31.02,0,382.48,NA,5.9,0.05,2.2,755.68,98.83,NA,NA
2025-04-14T02:50:00Z,-10.1,0,-497.6,0,5183.13,-0.7,114.62,0.95,43.61,0.32,85.79,780.13,-0.1,0,18.03,31.48,0,384.61,NA,5.85,0.05,2.22,760.52,98.83,NA,NA
2025-04-14T02:55:00Z,-17.36,0,-502.35,0,5206.52,-0.6,114.97,0.95,41.68,0,85.65,792.4,-0.1,0,18.07,31.77,0,386.71,NA,5.87,0.05,2.12,761.25,98.57,NA,NA
2025-04-14T03:00:00Z,-22.19,0,-477.7,0,5159.72,-0.6,114.82,0.95,42.61,1.18,85.82,753.92,-0.1,0,18.1,30.32,0,382.8,NA,5.86,0.05,2.16,764.64,98.83,NA,NA
2025-04-14T03:05:00Z,-23.04,0,-479.9,0,5208.2,-0.7,115.23,0.95,42.24,0.46,86.16,767.66,-0.1,0,18.08,30.46,0,386.73,NA,5.88,0.05,2.14,764.75,101.35,NA,NA
2025-04-14T03:10:00Z,-38.6,0,-490.15,0,5221.75,-0.7,114.17,0.95,41.48,0.23,85.89,757.66,-0.1,0,18.07,31.19,0,387.92,NA,5.83,0.05,2.11,768.82,98.83,NA,NA
2025-04-14T03:15:00Z,-42.83,0,-465,0,5169.85,-0.7,115.98,0.95,43.07,0,85.99,752.18,-0.1,0,18.05,29.54,0,383.65,NA,5.92,0.05,2.2,768.17,98.83,NA,NA
2025-04-14T03:20:00Z,-39.65,0,-484.75,0,5178.79,-0.7,114.62,0.95,42.19,0.51,85.9,743.41,-0.1,0,18.03,30.85,0,384.38,NA,5.85,0.05,2.16,769.17,98.83,NA,NA
2025-04-14T03:25:00Z,-15.24,0,-518.4,0,5131.94,-0.7,115.13,0.95,41.81,6.43,85.95,755.55,-0.1,0,18.02,32.82,0,380.51,NA,5.88,0.05,2.14,761.89,98.83,NA,NA
2025-04-14T03:30:00Z,-33.96,0,-476.2,0,5092.45,-0.6,114.87,0.95,42.87,0.36,85.53,750.46,-0.1,0,18,30.5,0,377.63,NA,5.87,0.05,2.19,764.41,94.92,NA,NA
2025-04-14T03:35:00Z,-17.39,0,-458.85,0,5024.48,-0.7,114.57,0.95,43.27,0.69,85.35,744.26,-0.1,0,17.97,29.02,0,372.27,NA,5.85,0.05,2.21,761.53,94.89,NA,NA
2025-04-14T03:40:00Z,-2.1,0,-456.45,0,5031.03,-0.6,114.72,0.95,43.53,2.6,85.86,760.75,-0.1,0,17.93,28.79,0,372.78,NA,5.86,0.05,2.22,757.22,99.02,NA,NA
2025-04-14T03:45:00Z,-31.12,0,-510.1,0,5138.19,-0.8,115.48,0.95,43.95,0,85.98,754.58,-0.1,0,17.9,32.34,0,381.09,NA,5.9,0.05,2.24,765.27,98.45,NA,NA
2025-04-14T03:50:00Z,-21.92,0,-490.35,0,5118.14,-0.8,114.92,0.95,46.06,0,85.98,758.94,-0.1,0,17.87,31.05,0,379.64,NA,5.87,0.05,2.34,763.06,98.25,NA,NA
2025-04-14T03:55:00Z,-0.54,0,-455.15,0,5086.67,-0.8,115.33,0.95,46.29,1.39,85.91,756.25,-0.1,0,17.83,28.81,0,377.38,NA,5.89,0.05,2.35,759.78,98.83,NA,NA
2025-04-14T04:00:00Z,-31.09,0,-471.3,0,5148.04,-0.8,114.82,0.95,45.67,0.6,85.84,738.62,-0.1,0,17.8,29.98,0,381.95,NA,5.86,0.05,2.32,767.6,98.25,NA,NA
2025-04-14T04:05:00Z,-29.04,0,-467.15,0,5115.74,-0.8,114.77,0.95,46.26,0.22,85.89,739.06,-0.1,0,17.83,29.64,0,379.46,NA,5.86,0.05,2.35,766.52,96.23,NA,NA
2025-04-14T04:10:00Z,-59.01,0,-473.5,0,5151.66,-0.7,115.08,0.95,46.21,0.89,86.18,749.59,-0.1,0,17.87,30.03,0,382.16,NA,5.88,0.05,2.35,769.93,101.73,NA,NA
2025-04-14T04:15:00Z,-5.73,0,-522.1,0,5229.83,-0.7,115.98,0.95,46.18,0,85.89,741.67,-0.1,0,17.9,33.19,0,388.35,NA,5.92,0.05,2.35,766.31,101.73,NA,NA
2025-04-14T04:20:00Z,-2.16,0,-549.4,0,5235.91,-0.7,115.48,0.95,43.6,0,85.73,774.14,-0.1,0,17.93,34.85,0,389,NA,5.9,0.05,2.23,762.33,98.83,NA,NA
2025-04-14T04:25:00Z,-0.3,0,-524.35,0,5239.83,-0.8,116.14,0.95,45.97,0.91,86.06,764.55,-0.1,0,17.97,33.28,0,389.28,NA,5.93,0.05,2.34,763.12,103.95,NA,NA
2025-04-14T04:30:00Z,-7.11,0,-514.45,0,5253.23,-0.8,114.47,0.95,45.95,0,86,741.21,-0.1,0,18,32.72,0,390.3,NA,5.85,0.05,2.34,767.51,102.6,NA,NA
2025-04-14T04:35:00Z,-19.55,0,-525.75,0,5225.85,-0.8,114.62,0.95,45.9,0,85.27,778.1,-0.1,0,18.02,33.34,0,388.33,NA,5.85,0.05,2.34,764.1,94.76,NA,NA
2025-04-14T04:40:00Z,-4.7,0,-466.5,0,5129.64,-0.8,114.62,0.95,45.95,0,85.52,779.16,-0.1,0,18.03,29.52,0,380.72,NA,5.85,0.05,2.34,758.89,98.45,NA,NA
2025-04-14T04:45:00Z,-13.86,0,-432.85,0,5055.4,-0.7,114.17,0.95,45.53,0,85.65,788.25,-0.1,0,18.05,27.32,0,374.74,NA,5.83,0.05,2.32,756.3,98.45,NA,NA
2025-04-14T04:50:00Z,-8.33,0,-426.95,0,5017.58,-0.8,114.62,0.95,45.58,0,85.66,791.82,-0.1,0,18.07,26.92,0,371.84,NA,5.85,0.05,2.32,754.02,96.47,NA,NA
2025-04-14T04:55:00Z,-22.21,0,-298.1,0,4996.72,-0.8,115.23,0.95,44.97,0,85.66,790.16,-0.1,0,18.08,18.7,0,370.29,NA,5.88,0.05,2.29,755.83,97.13,NA,NA
2025-04-14T05:00:00Z,-2.72,0,-362.65,0,5040.14,-0.8,115.13,0.95,45.49,3.89,86.3,740.33,-0.1,0,18.1,22.96,0,373.48,NA,5.88,0.05,2.32,759.82,108.36,NA,NA
2025-04-14T05:05:00Z,-16.04,0,-387.85,0,5186.81,-0.8,114.02,0.95,45.91,3.65,86.31,741.9,-0.1,0,18.1,24.61,0,384.73,NA,5.82,0.05,2.34,765.36,113.22,NA,NA
2025-04-14T05:10:00Z,-10.99,0,-405.1,0,5250.6,-0.8,115.23,0.95,45.43,1.12,86.28,725.64,-0.1,0,18.1,25.79,0,389.94,NA,5.88,0.05,2.31,769.39,114.1,NA,NA
2025-04-14T05:15:00Z,-13.21,0,-406.4,0,5287.69,-0.8,114.32,0.95,45.86,0.03,86.11,710.6,-0.1,0,18.1,25.94,0,393.17,NA,5.84,0.05,2.33,773.47,114.13,NA,NA
2025-04-14T05:20:00Z,-23.53,0,-413.9,0,5312.47,-0.8,115.23,0.95,45.44,0,85.7,718.29,-0.1,0,18.1,26.41,0,395.14,NA,5.88,0.05,2.31,774.63,112.83,NA,NA
2025-04-14T05:25:00Z,-4.42,0,-295.15,0,5271.27,-0.8,114.57,0.95,45.15,0,85.84,723.84,-0.1,0,18.1,18.94,0,391.77,NA,5.85,0.05,2.3,769.61,114.97,NA,NA
2025-04-14T05:30:00Z,-4.67,0,-322.2,0,5295.52,-0.8,114.32,0.95,46.15,0.06,85.54,702.29,-0.1,0,18.1,20.75,0,393.9,NA,5.84,0.05,2.35,773.47,116.49,NA,NA
2025-04-14T05:35:00Z,-2.99,0,-247.55,0,5279.44,-1,114.22,0.95,45.6,0.13,85.78,692.47,-0.1,0,18.12,15.96,0,392.73,NA,5.83,0.05,2.32,774.21,112.83,NA,NA
2025-04-14T05:40:00Z,-0.03,0,-217.4,0,5310.32,-1,114.22,0.95,46.3,0.96,86.37,681.55,-0.1,0,18.13,14.04,0,394.9,NA,5.83,0.05,2.35,775.32,117.35,NA,NA
2025-04-14T05:45:00Z,-10.46,0,-172.65,0,5275.38,-1,115.33,0.95,45.99,0,86,660.27,-0.1,0,18.15,11.19,0,392.39,NA,5.89,0.05,2.34,779,0,NA,NA
2025-04-14T05:50:00Z,-31.18,0,-148.2,0,5302.84,-1.2,114.27,0.95,45.27,0,85.82,628.45,-0.1,0,18.17,9.66,0,394.32,NA,5.84,0.05,2.31,786.1,119.61,NA,NA
2025-04-14T05:55:00Z,-6.93,0,-35.6,0,5315.2,-1.3,114.57,0.95,45.25,0.48,85.86,634.1,-0.1,0,18.18,2.32,0,395.32,NA,5.85,0.05,2.3,782.52,122.05,NA,NA
2025-04-14T06:00:00Z,-2.99,0,-152.8,0,5283.28,-1.2,115.63,0.95,45.91,0.72,85.93,660.73,-0.1,0,18.2,9.9,0,392.99,NA,5.9,0.05,2.34,778.08,119.73,NA,NA
2025-04-14T06:05:00Z,-0.25,0,-150.9,0,5322.51,-1.2,116.09,0.95,45.67,8.77,85.72,692.44,-0.1,2.73,18.23,9.72,0,395.87,NA,5.93,0.05,2.32,773.12,112.83,NA,NA
2025-04-14T06:10:00Z,0,0,-220.6,0,5320.32,-1.2,116.09,0.95,45.92,10.49,253.98,724.26,-0.1,5.47,18.27,13.75,0,395.22,NA,5.93,0.05,2.34,747.7,121.39,NA,NA
2025-04-14T06:15:00Z,-0.01,0,-211.3,0,5340.82,-1.2,115.53,0.95,45.6,9.29,252.31,740.24,0.2,8.2,18.3,13.16,0,396.85,NA,5.9,0.05,2.32,746.5,135.81,NA,NA
2025-04-14T06:20:00Z,-5.32,0,-223.15,0,5317.23,-1.2,114.62,0.95,45.91,0.07,291.1,756.3,0.84,10.93,18.33,13.78,0,394.97,NA,5.85,0.05,2.34,740.79,157.76,NA,NA
2025-04-14T06:25:00Z,-5.03,0,-217.15,0,5299.68,-1.2,115.43,0.95,46.43,0,289.43,772,3.39,13.66,18.37,13.38,0,393.75,NA,5.89,0.05,2.36,738.28,157.85,NA,NA
2025-04-14T06:30:00Z,-0.72,0,-201.05,0,5334.11,-1.2,114.77,0.95,45.7,0.65,291.01,768.13,8.73,16.4,18.4,12.39,0,396.29,NA,5.86,0.05,2.33,737.84,159.91,NA,NA
2025-04-14T06:35:00Z,-0.19,0,-214.1,0,5339.75,-1.2,114.77,0.95,45.95,18.45,292.36,763.28,22.57,46.25,18.42,13.14,0,396.69,NA,5.86,0.05,2.34,731.32,158.13,NA,NA
2025-04-14T06:40:00Z,-0.06,0,-297.5,0,5356.69,-1.3,114.62,0.95,45.49,71.76,292.14,778.07,52.97,76.11,18.43,18,0,397.92,NA,5.85,0.05,2.32,717.66,155.17,NA,NA
2025-04-14T06:45:00Z,-0.21,0,-266.3,0,5331.24,-1.4,114.62,0.95,45.49,29.03,291.2,770.54,131.51,105.96,18.45,16.03,0,396.07,NA,5.85,0.05,2.32,711.01,155.33,NA,NA
2025-04-14T06:50:00Z,-25.76,0,-320.7,0,5295.4,-1.4,114.92,0.95,45.03,0.02,288.93,778.26,219,135.82,18.47,19.1,0,393.45,NA,5.87,0.05,2.29,702.95,133.98,NA,NA
2025-04-14T06:55:00Z,-4.4,0,-380.45,0,5313.06,-1.4,114.22,0.95,44.72,4.13,285.46,761.64,326.37,165.68,18.48,22.37,0,394.69,NA,5.83,0.05,2.28,688.64,128.94,NA,NA
2025-04-14T07:00:00Z,-15.87,0,-344.25,0,5317.55,-1.4,115.63,0.95,44.7,2.64,253.66,750.59,435.49,195.53,18.5,20.06,0,395.02,NA,5.9,0.05,2.28,680.7,108.82,NA,NA
2025-04-14T07:05:00Z,-21.85,0,-465.5,0,5263.27,-1.4,114.92,0.95,44.45,104.58,249.93,754.81,580.04,262.65,18.6,26.1,0,390.7,NA,5.87,0.05,2.27,649.55,100.76,NA,NA
2025-04-14T07:10:00Z,-0.03,0,-467.75,0,5244.8,-1.4,116.39,0.95,44.62,169.71,86.09,767.02,738.03,329.77,18.7,25.94,0,389.23,NA,5.94,0.05,2.28,634.39,92.32,NA,NA
2025-04-14T07:15:00Z,-0.57,0,-507.4,0,5204.47,-1.4,114.42,0.95,44.76,119.7,86.46,759.78,914.83,396.89,18.8,27.6,0,385.95,NA,5.84,0.05,2.28,616.62,94.34,NA,NA
2025-04-14T07:20:00Z,-0.28,0,-481.7,0,5121.57,-1.4,115.88,0.95,44.62,71.22,86.78,731.26,1009.65,464.01,18.9,26.03,0,379.85,NA,5.92,0.05,2.28,606.58,90.75,NA,NA
2025-04-14T07:25:00Z,-0.41,0,-527.6,0,5070.02,-1.4,115.18,0.95,44.85,37.85,86.68,722.68,1142.79,531.13,19,28.05,0,375.76,NA,5.88,0.05,2.29,591.33,70.19,NA,NA
2025-04-14T07:30:00Z,-0.38,0,-544.4,0,4965.44,-1.4,113.91,0.95,43.85,1.81,86.64,695.42,1289.91,598.25,19.1,28.45,0,368.02,NA,5.82,0.05,2.24,575.45,66.05,NA,NA
2025-04-14T07:35:00Z,-0.09,0,-898.5,0,4871.4,-1.4,115.53,0.95,43.15,12.67,86.28,690.57,1420.44,679.37,19.15,45.83,0,361.2,NA,5.9,0.05,2.21,553,65.16,NA,NA
2025-04-14T07:40:00Z,-0.67,0,-613.05,0,4749.05,-1.4,115.33,0.95,43.23,26.31,86.26,690.77,1571.33,760.49,19.2,30.32,0,352.02,NA,5.89,0.05,2.21,532.84,0,NA,NA
2025-04-14T07:45:00Z,0,0,-680.55,0,4708.95,-1.4,114.62,0.95,42.32,35.41,86.31,690.71,1693.37,841.61,19.25,32.94,0,348.74,NA,5.85,0.05,2.17,515.97,-18.2,NA,NA
2025-04-14T07:50:00Z,-28.88,0,-639.7,0,4605.25,-1.4,116.69,0.95,36.99,1.64,86.53,649.32,1771.03,922.73,19.3,30.73,0,341.27,NA,5.96,0.05,1.92,508.1,-18.21,NA,NA
2025-04-14T07:55:00Z,-27.09,0,-635.5,0,4473.45,-1.4,115.73,0.95,38.26,0.75,86.52,642,1850.08,1003.85,19.35,29.95,0,331.76,NA,5.91,0.05,1.98,492.46,12.1,NA,NA
2025-04-14T08:00:00Z,0,-244.05,-587.4,0,4403.93,-1.4,115.43,0.95,43.11,4.86,86.5,642.04,2039.84,1084.97,19.4,25.95,0,326.71,NA,5.89,0.05,2.2,488.47,-19.01,NA,NA
2025-04-14T08:05:00Z,-37.88,-244.52,-519.25,0,4280.43,-1.4,114.07,0.95,43.4,0.08,86.4,659.54,1991.77,1187.96,19.57,22.8,0,317.72,NA,5.83,0.05,2.22,480.88,-19.47,NA,NA
2025-04-14T08:10:00Z,-51.44,-270.85,-511.9,0,4137.38,-1.4,115.23,0.95,42.89,0,86.17,678.68,2050.22,1290.96,19.73,21.84,0,306.78,NA,5.88,0.05,2.19,464.77,0,NA,NA
2025-04-14T08:15:00Z,-0.04,-490.89,-443.9,0,4061.6,-1.4,113.91,0.95,43.99,13.46,86.76,654.68,2227,1393.95,19.9,17.82,0,300.77,NA,5.82,0.05,2.25,455.95,0.01,NA,NA
2025-04-14T08:20:00Z,-0.35,-490.4,-462.95,0,3977.13,-1.4,115.08,0.95,44.66,2.9,86.5,627.75,2277.41,1496.95,20.07,18.39,0,294.52,NA,5.88,0.05,2.28,444.61,22.69,NA,NA
2025-04-14T08:25:00Z,-30.79,-489.05,-486.9,0,3897.77,-1.4,116.14,0.95,44.35,0.4,86.82,669.69,2291.44,1599.94,20.23,19.03,0,288.71,NA,5.93,0.05,2.26,433.15,-22.5,NA,NA
2025-04-14T08:30:00Z,-72.9,-488.23,-440.75,0,3939.54,-1.4,115.13,0.95,44.74,2.41,27.36,607.92,2204.59,1702.93,20.4,17.79,0,291.79,NA,5.88,0.05,2.28,443.12,-3.16,NA,NA
2025-04-14T08:35:00Z,0,-489.16,-766.65,0,3881.46,-1.4,114.62,0.95,44.59,14.3,85.05,592.86,2375.02,1812.27,20.58,29.84,0,287.58,NA,5.85,0.05,2.27,416.36,49.05,NA,NA
2025-04-14T08:40:00Z,0,-489.49,-915.25,0,3849.55,-1.4,115.63,0.95,44.49,9.18,85.76,596.99,2412.95,1921.6,20.77,35.32,0,285.26,NA,5.9,0.05,2.27,405.97,34.75,NA,NA
2025-04-14T08:45:00Z,-10.3,-490.52,-936.55,0,3827.36,-1.4,113.31,0.95,44.49,0.62,85.78,579.22,2428.3,2030.93,20.95,36.1,0,283.71,NA,5.79,0.05,2.27,399.96,7.67,NA,NA
2025-04-14T08:50:00Z,-17.83,-492.55,-957.6,0,3738.13,-1.4,115.23,0.95,44.52,0,85.36,586.31,2442.67,2140.26,21.13,36.4,0,277.11,NA,5.88,0.05,2.27,388.72,2.59,NA,NA
2025-04-14T08:55:00Z,-6.49,-490.81,-980.9,0,3671.37,-1.4,115.28,0.95,44.69,0,84.73,558.57,2468.46,2249.6,21.32,36.99,0,272.18,NA,5.89,0.05,2.28,378.63,17.7,NA,NA
2025-04-14T09:00:00Z,-46.77,-490.5,-1005.3,0,3621.27,-1.4,114.92,0.95,44.67,0,85.48,572.77,2510.37,2358.93,21.5,37.38,0,268.51,NA,5.87,0.05,2.28,369.83,0.01,NA,NA
2025-04-14T09:05:00Z,-5.76,-490.98,-1027.05,0,3600.93,-1.4,115.08,0.95,44.23,0.42,85.28,556.93,2464.62,2434.82,21.85,38.41,0,267.05,NA,5.88,0.05,2.26,365.37,0,NA,NA
2025-04-14T09:10:00Z,-22.33,-490.33,-1044,0,3602.05,-1.4,113.71,0.95,43.8,0.07,85.55,583.74,2494.79,2510.7,22.2,38.75,0,267.14,NA,5.81,0.05,2.23,360.24,-18.2,NA,NA
2025-04-14T09:15:00Z,-37.39,-489.03,-837.55,0,3599.23,-1.4,115.08,0.95,40.25,0.39,85.31,579.54,2439.49,2586.59,22.55,31.33,0,266.97,NA,5.88,0.05,2.04,361.72,-18.2,NA,NA
2025-04-14T09:20:00Z,-35.51,-489.92,-1038.05,0,3587.39,-1.4,115.48,0.95,42.62,1.41,85.84,583.92,2445.04,2662.48,22.9,38.72,0,266.14,NA,5.9,0.05,2.17,355.06,-14.51,NA,NA
2025-04-14T09:25:00Z,-42.97,-488.62,-1073.1,0,3587.01,-1.4,114.47,0.95,44.53,2.55,85.67,572.18,2448.88,2738.36,23.25,40.07,0,266.12,NA,5.85,0.05,2.27,351.82,-18.2,NA,NA
2025-04-14T09:30:00Z,-95.82,-489.5,-1096.7,0,3565.56,-1.4,114.62,0.95,44.8,0,85.74,580.13,2473.29,2814.25,23.6,40.67,0,264.59,NA,5.85,0.05,2.28,348.32,-18.21,NA,NA
2025-04-14T09:35:00Z,-158.33,-489.5,-826.6,0,3558.58,-1.4,116.29,0.95,39.99,11.74,85.82,612.46,2369.79,2835.57,23.83,30.88,0,264.13,NA,5.94,0.05,2.03,355,0,NA,NA
2025-04-14T09:40:00Z,-195.26,-489.54,-880.95,0,3585.19,-1.4,114.92,0.95,42.06,0,85.78,621.69,2450.41,2856.89,24.07,32.68,0,266.08,NA,5.87,0.05,2.14,353.75,-18.67,NA,NA
2025-04-14T09:45:00Z,-223.98,-487.58,-987.85,0,3573.69,-1.4,115.78,0.95,40.57,0,25.37,640.45,2437.1,2878.21,24.3,36.87,0,265.23,NA,5.91,0.05,2.07,354.08,-19.95,NA,NA
2025-04-14T09:50:00Z,-307.96,-487.73,-844.55,0,3577.29,-1.4,114.82,0.95,42.09,0,84.98,605.73,2486.92,2899.53,24.53,31.22,0,265.5,NA,5.86,0.05,2.15,355.92,0,NA,NA
2025-04-14T09:55:00Z,-309.55,-485.53,-1026.5,0,3571.06,-1.4,114.22,0.95,42.85,0,85.6,606.72,2476.68,2920.84,24.77,37.97,0,265.07,NA,5.83,0.05,2.19,352.93,-15.74,NA,NA
2025-04-14T10:00:00Z,-343.55,-487.19,-947.65,0,3559.99,-1.4,114.47,0.95,43.01,0.52,68.96,614.04,2460.68,2942.16,25,35.12,0,264.26,NA,5.85,0.05,2.2,354.74,-18.21,NA,NA
2025-04-14T10:05:00Z,-341.36,-488.87,-894.35,0,3517.42,-1.4,115.53,0.95,42.86,0,84.31,607.86,2526.64,2940.65,24.85,32.62,0,261.18,NA,5.9,0.05,2.19,350.22,0,NA,NA
2025-04-14T10:10:00Z,-324.97,-486.69,-691.05,0,3545.89,-1.4,114.87,0.95,42.73,0,85.58,587.84,2495.51,2939.13,24.7,25.47,0,263.21,NA,5.87,0.05,2.19,355.07,0,NA,NA
2025-04-14T10:15:00Z,-201,-490.48,-807.5,0,3516.45,-1.4,114.22,0.95,42.69,0.17,85.46,583.64,2631.61,2937.62,24.55,29.11,0,261.09,NA,5.83,0.05,2.18,342.41,0,NA,NA
2025-04-14T10:20:00Z,-304.01,-488.81,-886.4,0,3527.68,-1.4,115.48,0.95,42.46,0.28,85.47,624.61,2520.77,2936.11,24.4,32.32,0,261.9,NA,5.9,0.05,2.17,349,0,NA,NA
2025-04-14T10:25:00Z,-224.34,-488.73,-725.55,0,3560.15,-1.4,114.32,0.95,43.43,0.1,82.26,630.64,2459.61,2934.59,24.25,26.78,0,264.26,NA,5.84,0.05,2.22,351.42,0,NA,NA
2025-04-14T10:30:00Z,-173.62,-488.89,-794.55,0,3551.27,-1.4,115.23,0.95,43.33,0,85.89,622.05,2605.18,2933.08,24.1,28.74,0,263.61,NA,5.88,0.05,2.21,343.14,0,NA,NA
2025-04-14T10:35:00Z,-125.02,-488.07,-782.2,0,3534.48,-1.4,114.82,0.95,43.49,0,85.89,571.72,2575.63,2984.02,24.22,28.54,0,262.38,NA,5.86,0.05,2.22,341.04,0,NA,NA
2025-04-14T10:40:00Z,-86.57,-488.31,-866.05,0,3531.88,-1.4,115.33,0.95,44.18,0.04,85.58,600.85,2676.61,3034.97,24.33,31.04,0,262.19,NA,5.89,0.05,2.25,332.11,0,NA,NA
2025-04-14T10:45:00Z,-175.59,-486.86,-1018.05,0,3531.1,-1.4,114.32,0.95,44.39,0.15,85.75,553.1,2580.96,3085.91,24.45,37.21,0,262.2,NA,5.84,0.05,2.26,336.48,-0.01,NA,NA
2025-04-14T10:50:00Z,-188.33,-485.84,-992.7,0,3526.9,-1.4,114.72,0.95,43.86,0.2,86.11,552.95,2598.99,3136.86,24.57,36.17,0,261.86,NA,5.86,0.05,2.24,334.32,3.66,NA,NA
2025-04-14T10:55:00Z,-285.54,-484.72,-955.55,0,3570.93,-1.5,114.92,0.95,44.17,0.69,86.44,519.72,2552.13,3187.8,24.68,35.4,0,265.08,NA,5.87,0.05,2.25,341.79,0.87,NA,NA
2025-04-14T11:00:00Z,-215.03,-488.06,-887.7,0,3527.87,-1.5,115.18,0.95,43.96,0,86.41,560.23,2458.65,3238.75,24.8,32.93,0,261.94,NA,5.88,0.05,2.24,337.23,20,NA,NA
2025-04-14T11:05:00Z,-190.55,-488.04,-883.9,0,3513.66,-1.5,115.33,0.95,44.29,0,85.65,577.49,2531.85,3236.42,24.9,32.33,0,260.88,NA,5.89,0.05,2.26,332.61,2.56,NA,NA
2025-04-14T11:10:00Z,-232.99,-485.07,-882.45,0,3558.77,-1.5,114.32,0.95,44.59,0.39,85.83,574.6,2587.58,3234.1,25,32.25,0,264.17,NA,5.84,0.05,2.27,335.04,-0.01,NA,NA
2025-04-14T11:15:00Z,-209.58,-488.63,-701.45,0,3546.76,-1.5,114.42,0.95,44.15,0,86.2,570.08,2503.78,3231.78,25.1,25.89,0,263.29,NA,5.84,0.05,2.25,338.8,-0.01,NA,NA
2025-04-14T11:20:00Z,-212.15,-487.51,-676.7,0,3534.08,-1.5,115.98,0.95,44.1,0,85.93,529.85,2439.49,3229.46,25.2,25.3,0,262.38,NA,5.92,0.05,2.25,342.2,31.76,NA,NA
2025-04-14T11:25:00Z,-169.39,-487.75,-691.95,0,3514.52,-1.5,115.33,0.95,43.88,0.42,85.68,519.46,2506.06,3227.14,25.3,25.6,0,260.94,NA,5.89,0.05,2.24,337.32,32.02,NA,NA
2025-04-14T11:30:00Z,-277.25,-486.74,-727.25,0,3547.18,-1.5,115.78,0.95,44.1,0.14,85.93,516.61,2536.07,3224.82,25.4,26.93,0,263.31,NA,5.91,0.05,2.25,342.14,25.9,NA,NA
2025-04-14T11:35:00Z,-213.71,-485.21,-659.4,0,3605.65,-1.5,114.82,0.95,43.99,1.51,86.47,491.77,2431.65,3204.85,25.42,25.04,0,267.59,NA,5.86,0.05,2.25,348.94,21.71,NA,NA
2025-04-14T11:40:00Z,-28.81,-487.6,-710,0,3555.96,-1.5,113.96,0.95,44.19,0,86.18,489.57,2347.51,3184.88,25.43,27.11,0,263.94,NA,5.82,0.05,2.25,341.98,20,NA,NA
2025-04-14T11:45:00Z,-28.8,-485.77,-626.55,0,3561.58,-1.5,115.18,0.95,44.17,0,85.94,483.67,2240.81,3164.91,25.45,24.33,0,264.35,NA,5.88,0.05,2.25,348.16,27.73,NA,NA
2025-04-14T11:50:00Z,-200.39,-483.34,-546.15,0,3599.11,-1.5,114.92,0.95,44.2,0,86.12,483.4,2191,3144.94,25.47,21.46,0,267,NA,5.87,0.05,2.25,361.01,34.47,NA,NA
2025-04-14T11:55:00Z,-183.14,-487.38,-513.7,0,3573.48,-1.5,115.13,0.95,43.59,0,86.25,467.26,2130.19,3124.97,25.48,20.33,0,265.12,NA,5.88,0.05,2.23,363.23,27.73,NA,NA
2025-04-14T12:00:00Z,-177.23,-484.87,-535.55,0,3592.18,-1.5,115.48,0.95,44.13,0,86.19,475.85,2148.82,3105.01,25.5,21.17,0,266.44,NA,5.9,0.05,2.25,363.42,19.45,NA,NA
2025-04-14T12:05:00Z,-320.58,-485.4,-493.4,0,3624.06,-1.5,114.57,0.95,43.92,0,86.25,465.44,2147.4,3118.86,25.13,19.6,0,268.7,NA,5.85,0.05,2.24,371.88,27.73,NA,NA
2025-04-14T12:10:00Z,-264.52,-485.32,-541.85,0,3627.98,-1.5,115.48,0.95,43.87,0.05,86.43,451.61,2208.36,3132.71,24.77,21.39,0,269,NA,5.9,0.05,2.24,366.53,27.73,NA,NA
