date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-12-29T02:05:00Z,-1.25,0,0,403,5414.22,14.6,NA,157.76,0.14,51.8,0.12,257.58,150.47,0.1,0,24.2,0,26.6,398.86,0.06,NA,8.09,0.01,2.66,927.83,99.75
2024-12-29T02:10:00Z,-13.04,0,0,470.55,5484.15,13.1,NA,156.85,0.14,52.45,0.12,86.09,151.92,0.1,0,24.2,0,31.08,401.64,0.05,NA,8.06,0.01,2.68,974.55,95.68
2024-12-29T02:15:00Z,-0.05,0,0,418.95,5523.1,14.6,NA,156.95,0.14,52.44,0.15,85.91,135.52,0.1,0,24.2,0,27.68,403.31,0.06,NA,8.07,0.01,2.68,955.25,93.83
2024-12-29T02:20:00Z,-5.18,0,0,433.05,5489.49,14.6,NA,155.94,0.14,52.64,0.12,85.61,128.63,0.1,0,24.2,0,28.67,404.2,0.06,NA,8,0.01,2.7,969.86,93.83
2024-12-29T02:25:00Z,-1.04,0,0,461.85,5458.38,14.6,NA,157.1,0.14,52.81,0.12,85.95,126.73,0.1,0,24.2,0,30.58,402.9,0.06,NA,8.03,0.01,2.7,981.27,93.83
2024-12-29T02:30:00Z,-1.1,0,0,424.75,5477.75,14.6,NA,156.29,0.14,54.14,0.12,85.67,126.6,0.1,0,24.2,0,28.13,403.76,0.06,NA,8.01,0.01,2.74,967.71,93.83
2024-12-29T02:35:00Z,0,0,0,435.05,5438.58,13.5,NA,156.85,0.14,55.38,0.13,85.89,126.95,0.1,0,24.22,0,28.79,402.11,0.06,NA,8.02,0.01,2.77,974.02,93.83
2024-12-29T02:40:00Z,-13.94,0,0,456,5445.1,13.5,NA,156.7,0.14,55.87,0,85.92,122.2,0.1,0,24.23,0,30.2,400.45,0.05,NA,8.04,0.01,2.87,979.63,93.83
2024-12-29T02:45:00Z,-2.27,0,0,447.5,5449.2,13.5,NA,157.71,0.14,56.05,0,85.7,119.15,0.1,0,24.25,0,29.67,400.67,0.05,NA,8.06,0.01,2.88,975.02,93.8
2024-12-29T02:50:00Z,-0.9,0,0,474,5398.3,13.5,NA,156.9,0.14,55.82,0.11,85.8,117.39,0.1,0,24.27,0,31.44,398.56,0.05,NA,8.04,0.01,2.87,988.53,93.83
2024-12-29T02:55:00Z,-0.9,0,0,495.8,5373.95,13.5,NA,157.76,0.14,56.35,0,85.88,115.35,0.1,0,24.28,0,32.93,397.6,0.05,NA,8.06,0.01,2.88,998.52,93.83
2024-12-29T03:00:00Z,-1.96,0,0,490.05,5387.55,15,NA,156.85,0.14,56.28,0.11,85.9,116.21,0.1,0,24.3,0,32.55,395.83,0.06,NA,8.04,0.01,2.89,989.95,93.83
2024-12-29T03:05:00Z,-3.53,0,0,447.55,5385.41,13.5,NA,156.85,0.14,56.38,0.11,85.99,109.16,0.1,0,24.28,0,29.74,395.78,0.06,NA,8.04,0.01,2.9,977.92,93.06
2024-12-29T03:10:00Z,-2.27,0,0,479.55,5386.74,15,NA,157.45,0.14,48.71,0.9,86.11,103.74,0.1,0,24.27,0,31.94,395.65,0.06,NA,8.06,0.01,2.69,989.44,93.83
2024-12-29T03:15:00Z,-1.93,0,0,484.2,5379.07,14.6,NA,157.76,0.14,48.88,0.11,85.9,99.15,0.1,0,24.25,0,32.3,395.51,0.06,NA,8.07,0.01,2.7,993.24,93.83
2024-12-29T03:20:00Z,-2,0,0,483.3,5358.45,14.6,NA,157.81,0.14,48.85,0.15,86.3,92.9,0.1,0,24.23,0,32.22,393.47,0.06,NA,8.09,0.01,2.5,992.81,93.7
2024-12-29T03:25:00Z,-8.78,0,0,481.55,5352,14.6,NA,158.21,0.14,50.35,0.11,86.02,93.83,0.1,0,24.22,0,32.09,393.22,0.06,NA,8.1,0.01,2.54,993.76,93.7
2024-12-29T03:30:00Z,-2.02,0,0,471.95,5351.83,13.1,NA,157.45,0.14,51.68,0.11,86.16,100.66,0.1,0,24.2,0,31.45,393.22,0.05,NA,8.08,0.01,2.57,988.16,93.69
2024-12-29T03:35:00Z,-0.39,0,0,493.1,5353,14.6,NA,157.35,0.14,53.04,0.11,86.02,111.79,0.1,0,24.15,0,32.84,393.25,0.06,NA,8.08,0.01,2.61,992.31,93.83
2024-12-29T03:40:00Z,-2.97,0,0,431,5370.47,14.6,NA,157.76,0.14,53.32,0,85.87,118.92,0.1,0,24.1,0,28.53,394.57,0.06,NA,8.09,0.01,2.74,970.31,92.52
2024-12-29T03:45:00Z,-0.27,0,0,441.5,5341.06,13.5,NA,158.01,0.14,53.24,0,85.99,123.42,0.1,0,24.05,0,29.28,393.37,0.06,NA,8.1,0.01,2.73,975.4,93.83
2024-12-29T03:50:00Z,-3.93,0,0,406.9,5366.43,15,NA,157.1,0.14,53.28,0.33,85.76,124.47,0.1,0,24,0,27.03,394.34,0.06,NA,8.07,0.01,2.73,962,93.11
2024-12-29T03:55:00Z,-1.98,0,0,437.8,5362,13.5,NA,156.85,0.14,53.26,0.01,85.83,124.54,0.1,0,23.95,0,29.09,394.12,0.06,NA,8.07,0.01,2.73,972.45,93.83
2024-12-29T04:00:00Z,-0.36,0,0,416.95,5363.35,13.5,NA,157.6,0.14,53.45,0,86,122.85,0.1,0,23.9,0,27.6,393.84,0.05,NA,8.08,0.01,2.74,964.35,93.11
2024-12-29T04:05:00Z,-0.02,0,0,450.6,5357.51,13.5,NA,157.81,0.14,54.26,0,86.06,129.2,0.1,0,23.87,0,29.78,393.59,0.05,NA,8.09,0.01,2.76,974.46,92.05
2024-12-29T04:10:00Z,-6.66,0,0,390,5289.63,14.6,NA,158.21,0.14,55.19,0,248.97,126.13,0.1,0,23.83,0,25.92,391.16,0.06,NA,8.1,0.01,2.79,934.5,93.83
2024-12-29T04:15:00Z,-7.4,0,0,382.05,5326.42,14.6,NA,158.21,0.14,56.05,0.9,250.64,129.12,0.1,0,23.8,0,25.64,392.58,0.06,NA,8.1,0.01,2.81,928.53,93.83
2024-12-29T04:20:00Z,-0.01,0,0,344.25,5323.7,14.6,NA,157,0.14,56.29,0.61,249.15,130.45,0.1,0,23.77,0,23.78,391.34,0.06,NA,8.05,0.01,2.89,915.13,92.97
2024-12-29T04:25:00Z,-2.6,0,0,306.65,5325.61,14.6,NA,157.45,0.14,56.5,0.79,249.4,122.47,0.1,0,23.73,0,21.18,391.22,0.06,NA,8.06,0.01,2.9,904.46,93.83
2024-12-29T04:30:00Z,-2,0,0,300.4,5290.52,14.6,NA,157.76,0.14,48.88,0.07,248.02,112.15,0.1,0,23.7,0,20.8,389.98,0.06,NA,8.07,0.01,2.7,908.34,91.49
2024-12-29T04:35:00Z,-10.07,0,0,298.1,5284.23,14.6,NA,158.01,0.14,49.03,0,249.82,100.15,0.1,0.02,23.72,0,20.63,389.72,0.06,NA,8.08,0.01,2.7,911.03,91.43
2024-12-29T04:40:00Z,-0.01,0,0,312.45,5312.71,13.4,NA,156.59,0.14,49.08,1.79,250.91,87.18,0.1,0.04,23.73,0,21.57,390.18,0.05,NA,8.03,0.01,2.51,911.63,93.83
2024-12-29T04:45:00Z,-0.59,0,0,351.1,5334.78,13.4,NA,157.1,0.14,49.24,0.05,248.73,85.86,0.1,0.07,23.75,0,24.24,391.17,0.05,NA,8.04,0.01,2.51,923.17,93.83
2024-12-29T04:50:00Z,-1.6,0,0,350.4,5291.56,14.9,NA,157.81,0.14,49.02,0,250.85,89.52,0.1,0.09,23.77,0,24.18,388.6,0.06,NA,8.09,0.01,2.51,923.55,91.38
2024-12-29T04:55:00Z,-0.01,0,0,314.2,5291.45,14.9,NA,157.76,0.14,48.92,0.09,247.53,86.59,-0.1,0.11,23.78,0,21.69,388.6,0.06,NA,8.09,0.01,2.5,912.93,89.96
2024-12-29T05:00:00Z,-0.01,0,0,296.7,5300.08,13.8,NA,156.85,0.14,48.89,0.3,250.3,82.31,-0.1,0.13,23.8,0,20.5,388.91,0.06,NA,8.07,0.01,2.5,907.21,90.75
2024-12-29T05:05:00Z,-1.02,0,0,316.05,5307.08,13.8,NA,157.81,0.14,48.78,0,249.58,78.72,0,7.92,23.82,0,21.84,389.15,0.06,NA,8.09,0.01,2.5,912.21,90.75
2024-12-29T05:10:00Z,-1,0,0,304.55,5298.61,13.8,NA,157,0.14,48.69,0,249.75,73.91,0.5,15.7,23.83,0,21,389.14,0.05,NA,8.05,0.01,2.49,909.31,90.16
2024-12-29T05:15:00Z,-1.82,0,0,288.85,5287.87,15.2,NA,157.3,0.14,49.02,0,247.49,75.21,1.43,23.49,23.85,0,19.9,388.74,0.06,NA,8.06,0.01,2.5,903.84,90.14
2024-12-29T05:20:00Z,-0.02,0,0,271.65,5302.69,15.2,NA,159.57,0.14,48.88,0,251.72,79.22,8.04,31.28,23.87,0,18.67,389.28,0.06,NA,8.12,0.01,2.5,893.07,90.13
2024-12-29T05:25:00Z,-0.1,0,0,293.8,5315.43,13.7,NA,158.21,0.14,48.76,0,249.59,83.12,15.52,39.06,23.88,0,20.14,389.74,0.05,NA,8.08,0.01,2.49,896.37,90.78
2024-12-29T05:30:00Z,-2.69,0,0,264.05,5256.35,15.3,NA,158.67,0.14,48.87,0,248.68,90.43,28.19,46.85,23.9,0,17.8,386.15,0.06,NA,8.14,0.01,2.5,884.32,81.8
2024-12-29T05:35:00Z,-5.64,0,0,239.95,5174.16,14.3,NA,158.36,0.14,48.88,0,247.49,96.98,52.95,80.37,24.05,0,16.05,383.07,0.06,NA,8.13,0.01,2.5,873.81,81.67
2024-12-29T05:40:00Z,-0.02,0,0,267.85,5104.08,14.3,NA,158.01,0.14,50.21,1.77,249.03,99.91,120.63,113.89,24.2,0,17.74,380.28,0.06,NA,8.12,0.01,2.54,869.03,79.99
2024-12-29T05:45:00Z,-1.62,0,0,292.9,4944.24,14.3,NA,158.97,0.14,50.29,11.37,246.09,95.13,183.67,147.41,24.35,0,19.16,374.15,0.06,NA,8.15,0.01,2.54,872.53,51.81
2024-12-29T05:50:00Z,-1.71,0,0,283.65,4841.11,12.8,NA,157.76,0.14,50.33,0,248.83,98.01,246.34,180.94,24.5,0,17.59,354.29,0.05,NA,8.09,0.01,2.58,827.11,54.95
2024-12-29T05:55:00Z,-0.51,0,0,371.25,4797.51,14.3,NA,158.21,0.14,50.38,0,85.91,98.77,328.45,214.46,24.65,0,22.63,352.69,0.05,NA,8.1,0.01,2.58,861.68,46.67
2024-12-29T06:00:00Z,-2.55,0,0,341.7,4716.89,14.2,NA,157.66,0.14,50.43,0,85.77,100.82,413.02,247.98,24.8,0,20.58,349.74,0.05,NA,8.09,0.01,2.58,840.15,10.54
2024-12-29T06:05:00Z,-0.28,0,0,358.4,4577.33,14.3,NA,158.72,0.14,50.5,0.02,85.8,100.05,528.89,300.1,24.85,0,21.21,344.69,0.05,NA,8.12,0.01,2.58,828.23,23.39
2024-12-29T06:10:00Z,-0.02,-114.91,0,387.8,4517.2,14.3,NA,139.53,0.14,50.42,0.01,85.95,92.66,642.74,352.22,24.9,0,21.08,330.76,0.06,NA,7.16,0.01,2.58,804.78,23.2
2024-12-29T06:15:00Z,-1.67,-244.97,0,515.55,4411.5,14.3,NA,114.48,0.14,50.41,0,85.94,89.78,796.67,404.34,24.95,0,27.25,326.93,0.06,NA,6.52,0.01,2.58,837.62,-12.28
2024-12-29T06:20:00Z,-0.86,-245.77,0,439.75,4378.56,12.9,NA,114.58,0.14,50.42,0,85.68,88.75,954.61,456.46,25,0,22.97,325.72,0.05,NA,6.52,0.01,2.58,787.12,-18.89
2024-12-29T06:25:00Z,-3.14,-245.75,0,419.2,4372.36,12.9,NA,114.02,0.14,50.3,0,85.87,86.11,1018.57,508.58,25.05,0,21.74,325.51,0.05,NA,6.51,0.01,2.58,766.33,-11.83
2024-12-29T06:30:00Z,-29.02,-244.14,0,331.35,4377.47,12.9,NA,114.43,0.14,50.62,0,85.7,82.4,1133.92,560.71,25.1,0,16.21,320.61,0.05,NA,5.88,0.01,2.59,712.82,-18.89
2024-12-29T06:35:00Z,-8.04,-244.89,0,277.15,4360,12.9,NA,114.17,0.14,50.27,0.09,86.01,76.58,975.45,624.59,25.18,0,13.25,319.97,0.05,NA,5.87,0.01,2.58,710.67,-30.64
2024-12-29T06:40:00Z,-0.01,-243.71,0,271.15,4386,12.9,NA,113.87,0.14,50.08,1.75,86.02,71.06,998.12,688.47,25.27,0,12.67,320.91,0.05,NA,5.86,0.01,2.58,696.51,-30.2
2024-12-29T06:45:00Z,-26.92,-243.79,0,261.9,4356.54,11.8,NA,114.53,0.14,50.43,0.02,86.47,59.39,1073.29,752.35,25.35,0,12.03,319.84,0.05,NA,5.88,0.01,2.59,683.94,-30.75
2024-12-29T06:50:00Z,-8.49,-245,0,202.25,4306.75,11.8,NA,113.27,0.14,50.3,0,85.78,56.19,1153.31,816.24,25.43,0,8.36,315.5,0.05,NA,5.82,0.01,2.58,649.68,-30.35
2024-12-29T06:55:00Z,-7.02,-244.58,0,143.7,4279.28,11.8,NA,114.83,0.14,50.35,0,85.96,52.3,1226.04,880.12,25.52,0,5.87,314.51,0.05,NA,5.86,0.01,2.58,625.86,-30.75
2024-12-29T07:00:00Z,-53.92,-244.91,0,124.2,4270.39,10.7,NA,113.57,0.14,50.31,0,86.09,48.3,1321.53,944,25.6,0,4.95,312.94,0.04,NA,5.83,0.01,2.58,609.81,-30.75
2024-12-29T07:05:00Z,-89.08,-244.76,0,0.85,4235.91,11.9,NA,113.77,0.14,50.28,0,86.21,42.5,1452.44,1031.39,25.88,0,0.03,311.7,0.04,NA,5.84,0.01,2.58,574.35,-30.75
2024-12-29T07:10:00Z,-57.49,-248.93,-56,0,4189.76,10.8,NA,114.48,0.14,50.11,0.36,86.18,41.4,1470.29,1118.78,26.17,2.85,0,308.78,0.05,NA,5.86,0.01,2.57,561.45,-18.89
2024-12-29T07:15:00Z,-62.12,-491.06,0,20.3,4092.18,10.8,NA,113.47,0.14,50.23,0,86.17,40.01,1719.31,1206.18,26.45,0,0.76,303.54,0.04,NA,5.85,0.01,2.57,556.45,-25
2024-12-29T07:20:00Z,-98.09,-491.66,0,102.45,4011.94,10.8,NA,114.12,0.14,50.12,0,85.81,34.7,1786.07,1293.57,26.73,0,3.66,297.04,0.04,NA,5.84,0.01,2.57,554.15,-30.75
2024-12-29T07:25:00Z,-125.89,-491.07,0,170.85,4000.46,10.8,NA,114.28,0.14,50.19,0,85.7,33.67,1712.17,1380.96,27.02,0,5.97,293.69,0.04,NA,5.87,0.01,2.57,560.21,-30.75
2024-12-29T07:30:00Z,-154.04,-490.11,0,231.4,3966.8,10.8,NA,114.73,0.14,50.15,0,85.86,27.9,1538.35,1468.35,27.3,0,8.2,290.91,0.04,NA,5.89,0.01,2.57,577.91,-31.2
2024-12-29T07:35:00Z,-133.29,-491.25,0,478.3,3949.68,10.8,NA,113.67,0.14,50.2,0,85.87,30.1,1421.79,1546.41,27.47,0,16.95,290.29,0.04,NA,5.87,0.01,2.57,620.5,-31.2
2024-12-29T07:40:00Z,-98.16,-491.03,0,394.95,3927.65,10.8,NA,114.07,0.14,50.2,0,86.02,22.8,1522.19,1624.46,27.63,0,13.76,289.49,0.04,NA,5.88,0.01,2.57,586.89,-31.11
2024-12-29T07:45:00Z,-99.14,-487.82,0,369.15,3930.25,10.8,NA,114.58,0.14,51.62,0.16,85.87,31.34,1580.49,1702.52,27.8,0,12.67,289.58,0.04,NA,5.89,0.01,2.61,569.25,-31.11
2024-12-29T07:50:00Z,-75.65,-490.69,0,360.95,3943.18,10.7,NA,114.48,0.14,52.85,2.6,86.33,27.5,1536.46,1780.57,27.97,0,11.79,289.18,0.04,NA,5.88,0.01,2.71,560.59,-31
2024-12-29T07:55:00Z,-116.37,-491.23,0,349.1,3879.92,9.2,NA,113.42,0.14,54.66,0,85.64,27.23,1606.29,1858.63,28.13,0,11.15,286.88,0.04,NA,5.85,0.01,2.76,551.06,-31.2
2024-12-29T08:00:00Z,-120.32,-490.12,0,367.35,3917.52,10.7,NA,113.82,0.14,51.74,0,85.71,26.96,1490.18,1936.68,28.3,0,11.68,288.25,0.04,NA,5.86,0.01,2.68,556.25,-31.2
2024-12-29T08:05:00Z,-98.19,-490.6,0,408.8,3961.22,10.7,NA,114.48,0.14,51.77,0,85.84,24.11,1415.88,2010.3,28.35,0,13.03,289.83,0.04,NA,5.88,0.01,2.68,559.79,-31.2
2024-12-29T08:10:00Z,-83.83,-489.56,0,389.8,3945.74,10.7,NA,113.62,0.14,51.15,6.04,86.26,24.37,1501.83,2083.91,28.4,0,11.81,289.38,0.04,NA,5.84,0.01,2.62,541.69,-31.14
2024-12-29T08:15:00Z,-91.6,-491.04,0,466.2,3883.88,10.7,NA,114.43,0.14,50.22,0,85.71,21.3,1549.14,2157.53,28.45,0,14,287.13,0.04,NA,5.86,0.01,2.59,544.47,-31
2024-12-29T08:20:00Z,-116.53,-490.32,0,433.05,3935.06,10.7,NA,114.93,0.14,47.61,0,85.72,20.2,1631.39,2231.15,28.5,0,12.82,289,0.04,NA,5.87,0.01,2.53,529.1,-31
2024-12-29T08:25:00Z,-139.83,-491.05,0,413.9,3888.71,10.7,NA,114.53,0.14,47.03,0,85.62,19.3,1711.81,2304.76,28.55,0,12.14,287.3,0.04,NA,5.86,0.01,2.51,517.55,-31.2
2024-12-29T08:30:00Z,-94.21,-492.23,0,486.4,3908.43,10.7,NA,113.97,0.14,45.38,0,85.46,21.4,1537.77,2378.38,28.6,0,13.71,286.67,0.04,NA,5.85,0.01,2.31,526.85,-31.99
2024-12-29T08:35:00Z,-98.08,-490.25,0,516.7,3916.04,10.7,NA,114.33,0.14,49.12,0.01,85.64,18.7,1492.01,2396.32,28.72,0,14.52,286.95,0.04,NA,5.86,0.01,2.41,532.75,-32.95
2024-12-29T08:40:00Z,-105.78,-491.82,0,607.65,3908.72,10.7,NA,114.12,0.14,52.13,0.01,85.66,17.4,1387.63,2414.25,28.83,0,16.97,286.96,0.04,NA,5.87,0.01,2.59,552.54,-33.75
2024-12-29T08:45:00Z,-146.09,-489.24,0,665.45,3905.8,10.7,NA,114.63,0.14,53.53,0,85.75,16.2,1379.85,2432.19,28.95,0,18.52,286.58,0.04,NA,5.87,0.01,2.71,562.07,-32.95
2024-12-29T08:50:00Z,-121.61,-488.43,0,640.35,3948.31,10.7,NA,114.58,0.14,53.15,0,85.84,12.6,1366.14,2450.13,29.07,0,17.81,288.01,0.04,NA,5.89,0.01,2.73,555.71,-32.95
2024-12-29T08:55:00Z,-146.24,-488.6,0,809.05,3933.02,10.7,NA,114.48,0.14,53.65,0,86.11,10.3,1375.48,2468.07,29.18,0,22.48,288.99,0.04,NA,5.88,0.01,2.74,581.37,-32.95
2024-12-29T09:00:00Z,-144.01,-487.77,0,830.05,3951.81,10.7,NA,115.03,0.14,53.54,0,86.39,8.2,1360.95,2486,29.3,0,23.1,289.13,0.04,NA,5.89,0.01,2.75,582.52,-32
2024-12-29T09:05:00Z,-177.73,-488.65,0,769.25,3941.78,9.2,NA,114.07,0.14,54.74,0,86.21,11.4,1514.57,2502.24,29.32,0,21.54,289.45,0.04,NA,5.88,0.01,2.78,564.27,-34.14
2024-12-29T09:10:00Z,-186.18,-490.16,0,775.35,3932.17,9.1,NA,113.42,0.14,55.39,0,86.01,7.8,1581.43,2518.47,29.33,0,22.7,288.73,0.04,NA,5.84,0.01,2.83,560.65,-34
2024-12-29T09:15:00Z,-163.97,-489.63,0,798.8,3948.38,9.2,NA,114.12,0.14,55.46,0,86.22,6.9,1525.49,2534.7,29.35,0,24.34,288.97,0.04,NA,5.84,0.01,2.84,565.97,-33.75
2024-12-29T09:20:00Z,-166.93,-489.96,0,828.15,3937.69,9.2,NA,113.97,0.14,56.61,0,86.14,6.3,1516.43,2550.93,29.37,0,25.15,289.18,0.04,NA,5.86,0.01,2.88,570.82,-32.95
2024-12-29T09:25:00Z,-145.85,-490.37,0,763.5,3928.75,9.2,NA,110.59,0.14,57.05,0,85.92,7.3,1570.47,2567.17,29.38,0,23.18,288.46,0.04,NA,5.77,0.01,2.92,554.2,-34
2024-12-29T09:30:00Z,-201.84,-488.71,0,769.8,3907.1,9.2,NA,110.54,0.14,57.13,0,85.4,7.5,1685,2583.4,29.4,0,23.72,287.35,0.04,NA,5.68,0.01,2.93,549.27,-34
2024-12-29T09:35:00Z,-173.5,-489,0,748.6,3933.96,9.2,NA,111.3,0.14,57.04,0,85.75,10,1707.06,2623.91,29.25,0,23.07,287.55,0.04,NA,5.7,0.01,2.93,537.57,-34.14
2024-12-29T09:40:00Z,-166.16,-490.41,0,759.5,3889.3,9.2,NA,111.3,0.14,56.76,0,85.52,8.6,1663.04,2664.41,29.1,0,23.38,286.89,0.04,NA,5.72,0.01,2.92,541.21,-35.1
2024-12-29T09:45:00Z,-160.61,-489.83,0,817.8,3935.22,9.2,NA,110.74,0.14,57.14,0,85.83,9.3,1541.19,2704.92,28.95,0,25.61,286.95,0.04,NA,5.7,0.01,2.93,551.84,-34.2
2024-12-29T09:50:00Z,-185.96,-489.22,0,783.2,3914.48,9.2,NA,111.7,0.14,57.04,0,85.91,8.2,1641.53,2745.43,28.8,0,24.51,287.87,0.04,NA,5.71,0.01,2.93,541.5,-34.2
2024-12-29T09:55:00Z,-161.65,-489.17,0,762.35,3924.03,9.2,NA,110.74,0.14,57.09,0,85.84,10.1,1646.29,2785.93,28.65,0,24.31,287.45,0.04,NA,5.71,0.01,2.93,532.89,-35.1
2024-12-29T10:00:00Z,-149.74,-487.26,0,821.5,3978.42,9.2,NA,111.04,0.14,56.69,0,86.5,9.1,1512.99,2826.44,28.5,0,26.23,289.78,0.04,NA,5.7,0.01,2.92,546.28,-35.1
2024-12-29T10:05:00Z,-150.93,-489.52,0,826.2,3902.68,9.2,NA,110.59,0.14,56.61,0,85.83,5.3,1581.77,2872.55,28.63,0,26.11,289,0.04,NA,5.69,0.01,2.91,542.77,-34.2
2024-12-29T10:10:00Z,-126.49,-490.05,0,724,3940.68,9.2,NA,112.1,0.14,57.25,0,86.19,10.5,1672.65,2918.66,28.77,0,23.13,287.63,0.04,NA,5.72,0.01,2.93,513.39,-35.1
2024-12-29T10:15:00Z,-166.51,-490.61,0,716.2,3881.83,9.1,NA,111.04,0.14,56.52,0,85.61,7.3,1618.75,2964.77,28.9,0,23.04,286.87,0.04,NA,5.73,0.01,2.92,519.35,-35.1
2024-12-29T10:20:00Z,-172.62,-487.76,0,753,3864.26,10.2,NA,111.45,0.14,56.77,0,85.25,9.1,1540.18,3010.88,29.03,0,23.8,284.08,0.04,NA,5.71,0.01,2.91,522.15,-35.1
2024-12-29T10:25:00Z,-153.33,-489.18,0,759.6,3901.51,9.1,NA,111.04,0.14,54.29,0,85.44,9.8,1479.64,3056.99,29.17,0,23.86,284.79,0.04,NA,5.71,0.01,2.85,521.11,-35.1
2024-12-29T10:30:00Z,-105.75,-488.82,0,692.6,3923.02,9.2,NA,110.99,0.14,54.79,0,85.49,11.5,1503.61,3103.09,29.3,0,22.18,286.93,0.04,NA,5.7,0.01,2.8,507.27,-35.1
2024-12-29T10:35:00Z,-100.05,-487.15,0,718.8,3932.87,9.1,NA,111.09,0.14,54.31,0.03,85.72,7,1508.06,3119.68,29.38,0,23.65,288.09,0.04,NA,5.7,0.01,2.8,510.96,-35.1
2024-12-29T10:40:00Z,-103.75,-486.33,0,770.1,3933.62,9.2,NA,111.14,0.14,54.01,0,85.96,9.6,1411.77,3136.26,29.47,0,25.17,288.47,0.04,NA,5.71,0.01,2.78,523.03,-35.1
2024-12-29T10:45:00Z,-140.82,-487.06,0,765.6,3937.08,9.1,NA,111.5,0.14,54.3,0,86,8.4,1464.9,3152.85,29.55,0,25.08,288.6,0.04,NA,5.72,0.01,2.78,520.36,-35.1
2024-12-29T10:50:00Z,-154.85,-488.76,0,768,3918.09,9.1,NA,111.75,0.14,54.06,0,85.69,9.2,1455.92,3169.43,29.63,0,25.48,288.05,0.04,NA,5.73,0.01,2.78,522.18,-35.1
2024-12-29T10:55:00Z,-141.87,-485.97,0,811.95,3939.25,9.2,NA,112.51,0.14,53.9,0,86.26,5.7,1374.82,3186.02,29.72,0,27.2,288.14,0.04,NA,5.76,0.01,2.77,530.44,-35.1
2024-12-29T11:00:00Z,-136.75,-487.74,0,782.7,3961.45,9.2,NA,111.04,0.14,53.27,0,86.33,9.2,1467.4,3202.6,29.8,0,26.2,289.71,0.04,NA,5.74,0.01,2.75,519.57,-35.1
2024-12-29T11:05:00Z,-159.15,-487.95,0,793.75,3919.07,9.1,NA,111.09,0.14,54.23,0,85.91,6.5,1541.66,3204.01,29.83,0,26.58,288.96,0.04,NA,5.71,0.01,2.76,519.11,-35.1
2024-12-29T11:10:00Z,-87.7,-486.75,0,789.3,3955.17,9.1,NA,111.65,0.14,53.99,0,86.19,8.9,1408.58,3205.42,29.87,0,26.25,288.74,0.04,NA,5.72,0.01,2.78,519.35,-35.1
2024-12-29T11:15:00Z,-112.33,-486.97,0,826.2,3929.3,9.1,NA,110.89,0.14,54.24,0,85.93,11.1,1402.66,3206.83,29.9,0,27.26,289.11,0.04,NA,5.72,0.01,2.78,527.97,-35.1
2024-12-29T11:20:00Z,-81.38,-485.03,0,831.9,3975.14,9.2,NA,111.04,0.14,53.86,0,86.52,7.4,1365.43,3208.25,29.93,0,26.79,289.84,0.04,NA,5.7,0.01,2.77,525.94,-34.2
2024-12-29T11:25:00Z,-108.33,-487.75,0,748.55,3898.28,9.1,NA,111.04,0.14,53.81,0,86.25,10.1,1628.7,3209.66,29.97,0,24.35,288.71,0.04,NA,5.7,0.01,2.76,503.61,-35.1
2024-12-29T11:30:00Z,-78.7,-486.52,0,754.1,3980.91,9.1,NA,110.89,0.14,53.25,0.03,86.16,7,1584.39,3211.07,30,0,25.11,288.92,0.04,NA,5.7,0.01,2.75,501.11,-35.1
2024-12-29T11:35:00Z,-81.29,-486.49,0,783.45,3948.25,9.1,NA,111.4,0.14,51.67,0.03,86.36,5.4,1541.73,3234.43,29.93,0,26.19,290.74,0.04,NA,5.71,0.01,2.69,511.24,-35.1
2024-12-29T11:40:00Z,-75.85,-486.31,0,802.15,3980.01,9.1,NA,109.58,0.14,50.14,0.03,86.32,6.4,1564.02,3257.79,29.87,0,26.98,290.69,0.04,NA,5.68,0.01,2.61,508.1,-34
2024-12-29T11:45:00Z,-88.07,-485.84,0,734.3,3928.66,9.1,NA,112,0.14,50.03,0,86.36,4.1,1721.83,3281.15,29.8,0,24.64,289.98,0.04,NA,5.69,0.01,2.57,491.45,-33.75
2024-12-29T11:50:00Z,-124.64,-485.96,0,752.5,3962.26,9.1,NA,111.09,0.14,50.07,0,86.17,4.87,1732.64,3304.51,29.73,0,25.26,289.34,0.04,NA,5.73,0.01,2.57,490.7,-34.14
2024-12-29T11:55:00Z,-115.82,-487.51,0,783.65,3944.01,9.1,NA,112.21,0.14,50.94,0,86.38,8.2,1681.49,3327.87,29.67,0,26.51,289.9,0.04,NA,5.74,0.01,2.6,497.54,-34.2
